,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site_electricity_intensity_kwh_ft,green_power_offsite_kwh,egrid_output_emissions_rate_kgco2e_mbtu,percent_of_electricity_that_is_green_power,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_total,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,community_board,census_tract,longitude,latitude
16792,76.0,101800.0,2005,1,100,57.5,6.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,309.0,806.0,-73.945959,40.662647
16793,61.0,31504.0,1927,1,100,77.8,7.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,309.0,319.0,-73.9496,40.666214
16974,87.0,34827.0,2013,1,70,70.5,13.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,363.0,3.0,0,0,301.0,519.0,-73.953019,40.714913
17174,10.0,36788.0,1974,1,100,124.62239999999983,7.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,301.0,533.0,-73.958454,40.705498
17212,71.0,144946.0,2003,2,100,44.8,6.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,2587.5,6.0,0,0,312.0,232.0,-73.988932,40.635845
17214,76.0,33696.0,1955,1,100,93.5,11.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1297.9,3.0,0,0,312.0,236.0,-73.991609,40.63382
17347,95.0,96800.0,1960,1,100,24.8,2.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1094.3,3.0,0,0,315.0,578.0,-73.95284,40.601521
17640,73.0,40879.0,2004,1,100,53.0,7.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,301.0,535.0,-73.959921,40.707005
17695,86.0,28800.0,1933,1,100,37.2,4.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1254.4,3.0,0,0,314.0,480.0,-73.975077,40.629138
17716,7.0,33600.0,2000,1,70,118.4,16.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1293.1,3.0,0,0,312.0,46201.0,-73.976159,40.627046
17718,77.0,29250.0,2010,1,100,62.1,3.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1151.3,3.0,0,0,312.0,46201.0,-73.973276,40.627358
17910,52.0,30100.0,1898,1,100,58.1,7.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1449.7,3.0,0,0,301.0,533.0,-73.957003,40.701128
17933,63.0,36900.0,1930,1,70,47.2,4.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,87.5,3.0,0,0,305.0,1186.0,-73.869147952,40.681423
18106,60.0,45000.0,1928,1,100,91.5,5.662279254901957,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,314.0,794.0,-73.957639,40.648568
18156,63.0,32000.0,1930,1,100,57.0,8.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,76.2,3.0,0,0,312.0,110.0,-73.991056,40.644431
18483,41.0,117260.0,2001,1,100,63.8,9.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,167.8,4.0,0,0,301.0,485.0,-73.935967,40.703695
18484,61.0,60818.0,2015,1,100,63.3,7.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,318.0,698.0,-73.912141,40.613859
18516,100.0,397118.0,1962,1,100,15.6,1.54862,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,7.0,0,0,307.0,1502.0,-73.983115,40.656944
18708,38.0,31931.0,1920,1,100,58.2,7.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,528.1,2.0,0,0,307.0,108.0,-74.003856,40.643018
18898,55.0,94560.0,1922,1,80,78.3,2.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,405.4,3.0,0,0,309.0,213.0,-73.960231,40.671148
18978,89.0,61148.0,1948,1,100,56.3,7.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,311.0,248.0,-73.99263,40.624186
19079,96.0,58870.0,1930,1,100,28.7,5.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1873.3,7.705599999999958,0,0,303.0,191.0,-73.961107,40.696271
19129,91.0,43228.0,2015,1,90,27.2,4.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,570.0,4.0,0,0,303.0,227.0,-73.956673,40.681335
19149,66.0,46675.0,1975,1,100,67.3,7.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,484.0,-73.972484,40.634874
19158,100.0,40500.0,1922,1,100,31.2,5.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,303.0,1237.0,-73.953721,40.69637
19332,5.0,42032.0,1989,1,100,124.62239999999983,18.878450000000004,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,7.0,0,0,309.0,333.0,-73.939345,40.665657
19451,44.0,40479.0,1969,1,100,74.8,6.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,474.0,-73.980644,40.626284
20370,100.0,25969.0,1931,1,100,15.6,2.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,303.0,241.0,-73.954949,40.693499
20743,99.0,26136.0,2006,1,100,36.8,5.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,5.0,0,0,311.0,296.0,-73.991116,40.604525
20767,94.0,31600.0,1931,1,100,36.1,4.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,9868.64512000004,3.0,0,0,312.0,234.0,-73.985138,40.632647
20933,90.0,44551.0,1930,1,100,32.7,6.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,314.0,772.0,-73.956917,40.628528
20934,96.0,40946.0,2010,1,100,27.9,7.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,668.0,3.0,0,0,318.0,738.0,-73.940497,40.623772
20943,100.0,17420.0,1920,1,70,20.7,6.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,2028.0,2.0,0,0,302.0,11.0,-73.987065,40.692234
20951,96.0,68160.0,1932,1,100,22.1,5.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,642.8,5.0,0,0,302.0,197.0,-73.969586,40.68682
20993,6.0,30615.0,2015,1,100,121.8,17.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,301.0,535.0,-73.961771,40.707357
21004,93.0,30000.0,2004,1,100,41.0,12.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,215.7,1.0,0,0,312.0,464.0,-73.976845,40.622029
21055,94.0,26598.0,1931,1,100,30.6,6.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,13.6,6.0,0,0,312.0,496.0,-73.98282,40.641403
21336,99.0,47306.0,1931,1,100,15.8,3.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,5.0,0,0,311.0,250.0,-73.99505,40.623969
21463,66.0,21863.0,1927,1,100,32.3,9.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,1.0,0,0,311.0,270.0,-73.989866,40.605754
21513,88.0,23665.0,1936,1,100,69.4,2.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,170.2,3.0,0,0,310.0,66.0,-74.024888,40.631311
21540,79.0,47122.0,1930,1,100,66.9,8.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,673.7,3.0,0,0,309.0,87401.0,-73.938285,40.662347
21582,76.0,34530.0,1993,1,100,54.0,7.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,470.0,-73.988533,40.628119
21714,82.0,30784.0,1962,1,70,60.1,9.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,246.1,3.0,0,0,311.0,410.0,-73.972845,40.599872
21807,40.0,19190.0,1924,1,100,104.8,5.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,4102.2,4.0,0,0,312.0,224.0,-73.99096,40.639573
21872,77.0,37000.0,1931,1,100,88.3,10.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,2514.5,3.0,0,0,314.0,768.0,-73.962457,40.616988
22601,100.0,31100.0,2000,1,70,15.6,1.54862,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,145.1,4.0,0,0,303.0,277.0,-73.939376,40.6875
22892,97.0,30000.0,1907,1,100,41.2,2.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,5.0,0,0,301.0,535.0,-73.960824,40.703877
23073,85.0,78856.0,1926,1,100,51.2,2.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,303.0,283.0,-73.93739,40.694679
23496,18.0,25633.0,1966,1,100,117.2,4.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,107.6,3.0,0,0,313.0,306.0,-73.987369,40.590852
23497,5.0,34938.0,1987,1,100,124.62239999999983,11.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,974.6,3.0,0,0,313.0,314.0,-73.993883,40.587523
23630,91.0,32000.0,1992,1,100,42.2,7.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,318.0,738.0,-73.941354,40.623232
23773,14.0,57651.0,2009,1,100,78.8,10.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,478.0,-73.982151,40.63425
23948,90.0,460800.0,1969,2,100,53.2,4.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,6.0,0,0,313.0,308.0,-73.981738,40.589268
23950,89.0,328800.0,1925,2,100,55.0,3.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,6.0,0,0,309.0,213.0,-73.960675,40.669339
23951,67.0,109200.0,1966,2,100,63.1,5.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,5.0,0,0,318.0,69602.0,-73.908987,40.621413
23963,5.0,460800.0,1920,3,100,124.62239999999983,10.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,9868.64512000004,4.0,0,0,314.0,772.0,-73.952656,40.631691
23995,74.0,302596.0,1955,3,100,66.7,3.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,309.0,810.0,-73.942458,40.658893
24014,63.0,210600.0,1913,2,100,79.5,6.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,304.0,435.0,-73.91117,40.697185
24015,100.0,343600.0,1967,3,100,21.5,1.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,316.0,924.0,-73.912351,40.668475
24016,48.0,322482.0,1941,3,100,96.4,8.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,2.0,0,0,310.0,46.0,-74.02897888640001,40.627898
24017,93.0,166620.0,1962,3,100,43.6,2.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,313.0,342.0,-73.99194,40.578207724799995
24019,93.0,360600.0,1959,2,100,39.7,3.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,315.0,626.0,-73.937696,40.594124
24020,86.0,96398.0,1957,3,100,48.1,3.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,318.0,1034.0,-73.886412,40.635916
24054,96.0,272935.0,1967,3,100,45.0,3.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,307.0,147.0,-73.987637,40.660024
24056,91.0,308840.0,1954,3,100,47.9,3.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,303.0,291.0,-73.933697,40.691274
24057,81.0,205560.0,1970,3,100,55.0,3.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,305.0,1170.0,-73.883433,40.677104
24073,71.0,118119.0,1966,2,100,46.7,3.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,303.0,25901.0,-73.94756,40.69407
24076,68.0,110835.0,1951,2,100,81.3,4.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,302.0,183.0,-73.971376,40.690765
24077,88.0,121800.0,1918,2,100,48.6,3.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,301.0,535.0,-73.961476,40.706023
24078,96.0,115000.0,1969,2,100,39.3,2.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,301.0,551.0,-73.963,40.714785
24080,86.0,172800.0,1938,1,100,52.5,4.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,301.0,517.0,-73.953281,40.7152691568
24082,93.0,193300.0,1964,2,100,50.9,3.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,304.0,423.0,-73.927481,40.70069
24083,87.0,188837.0,1961,2,100,67.6,2.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,304.0,413.0,-73.910276,40.688387
24086,94.0,109553.0,1965,2,100,45.7,3.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,4.0,0,0,316.0,918.0,-73.907355,40.660306
24087,89.0,103568.0,1952,1,100,49.2,2.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,305.0,1078.0,-73.879354,40.657922
24088,49.0,113229.0,1927,2,100,67.2,3.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,317.0,886.0,-73.922919,40.659288
24089,94.0,80500.0,1930,2,100,54.5,2.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,312.0,498.0,-73.980761,40.645017
24091,86.0,460800.0,1970,1,100,59.3,3.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,4.0,0,0,318.0,950.0,-73.916735,40.633285
24104,82.0,100000.0,1966,2,100,63.5,4.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,308.0,215.0,-73.960254,40.674406
24105,83.0,168600.0,1958,2,100,44.2,3.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,2.0,0,0,309.0,329.0,-73.94922,40.664007
24106,88.0,122804.0,1968,2,100,44.0,3.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,308.0,307.0,-73.927794,40.674656
24108,91.0,107409.0,1963,2,100,65.6,2.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,303.0,385.0,-73.924833,40.688419
24109,84.0,98844.0,1961,2,100,50.5,2.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,303.0,297.0,-73.930813,40.683241
24110,80.0,95236.0,1959,2,100,62.2,3.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,303.0,257.0,-73.947809,40.697781
24111,97.0,107212.0,1962,2,100,38.1,2.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,303.0,265.0,-73.945229,40.686076
24112,92.0,174400.0,1955,2,100,49.4,2.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,303.0,235.0,-73.958794,40.692642
24113,61.0,100036.0,1958,2,100,72.1,4.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,302.0,199.0,-73.966291,40.685491
24114,91.0,176800.0,1962,2,100,56.5,2.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,302.0,181.0,-73.971009,40.688811
24115,90.0,181800.0,1968,2,100,49.0,3.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,301.0,509.0,-73.948869,40.7025
24116,80.0,122783.0,1965,2,100,62.7,3.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,305.0,1104.0,-73.886547,40.655997
24117,77.0,109693.0,1950,2,100,66.6,3.4,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,2.0,0,0,315.0,600.0,-73.940532,40.58792
24118,57.0,91600.0,1952,2,100,63.6,4.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,4.0,0,0,318.0,722.0,-73.924417,40.632524
24119,88.0,185237.0,1964,2,100,49.1,3.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,0.0,3.0,0,0,318.0,956.0,-73.91079,40.635553
24338,17.0,47680.0,1924,1,100,106.2,1.54862,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,303.0,261.0,-73.946126,40.691972
24428,25.0,28703.0,1987,1,100,100.3,10.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1702.6,5.0,0,0,312.0,240.0,-73.992633,40.628942
24462,35.0,22269.0,1959,1,100,110.4,8.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,895.4,3.0,0,0,318.0,698.0,-73.912949,40.616045
24465,74.0,30500.0,2005,1,100,48.0,7.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,110.0,-73.994944,40.644039
24503,77.0,42000.0,1988,1,100,76.5,6.1,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,5.0,0,0,315.0,552.0,-73.955962,40.606652
24565,37.0,152440.0,1917,1,100,82.2,11.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,494.7,7.705599999999958,0,0,310.0,152.0,-74.023732,40.612318
24670,60.0,48000.0,1988,1,100,69.7,5.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,448.0,-73.969609,40.619565
24712,97.0,28000.0,1970,1,100,17.2,5.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,1.0,0,0,305.0,1126.0,-73.890432,40.665283
25185,55.0,78000.0,1990,1,95,34.1,9.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,301.0,545.0,-73.963396,40.703803
25186,98.0,102000.0,1949,1,95,15.6,4.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,302.0,543.0,-73.968589,40.697039
25491,95.0,94844.0,1990,3,100,25.1,4.2,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,6.0,0,0,308.0,217.0,-73.960427,40.673865
25495,100.0,52449.0,1926,3,100,15.6,1.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,7.0,0,0,305.0,1168.0,-73.88262,40.677671
25505,35.0,26829.0,1967,1,100,81.1,7.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,5.0,0,0,311.0,172.0,-74.008305,40.610264
25507,93.0,51360.0,1962,2,100,33.9,3.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,317.0,828.0,-73.949275,40.639038
25509,61.0,40703.0,1949,3,100,73.4,2.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,354.1,3.0,0,0,317.0,838.0,-73.934982,40.641784
25519,91.0,27070.0,1932,1,100,38.5,1.8,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,317.0,780.0,-73.940883,40.634417
25520,87.0,56854.0,1913,3,100,44.2,2.3,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,779.0,4.0,0,0,311.0,298.0,-73.990468,40.601656
25538,93.0,35767.0,2015,1,100,37.7,5.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,302.0,69.0,-73.992579,40.687552
25676,79.0,90000.0,1959,1,95,52.1,3.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,301.0,507.0,-73.945361,40.701389
25677,51.0,39984.0,1931,1,95,53.4,6.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,301.0,533.0,-73.956437,40.701495
25678,93.0,111517.0,2015,1,95,43.1,5.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,301.0,507.0,-73.948456,40.701344
25679,97.0,125000.0,1908,1,95,25.8,8.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,301.0,529.0,-73.957202,40.706225
25681,14.0,45457.0,1971,1,95,54.2,15.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,301.0,529.0,-73.952723,40.705142
25682,14.0,36468.0,1982,1,90,106.1,14.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,301.0,539.0,-73.960475,40.703542
25735,40.0,155501.0,1930,1,100,49.1,10.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,5.0,0,0,316.0,900.0,-73.918122,40.6686
25929,17.0,48000.0,1920,1,95,105.9,15.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,1944.4,3.0,0,0,301.0,529.0,-73.952326,40.704785
26018,91.0,150000.0,1910,2,100,29.0,6.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,301.0,537.0,-73.960412,40.700703
26032,72.0,60710.0,1900,1,100,37.4,11.0,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,2.0,0,0,302.0,11.0,-73.992287,40.692726
26033,22.0,91270.0,1900,2,100,80.0,15.6,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,264.8,6.0,0,0,302.0,11.0,-73.992287,40.692726
26187,78.0,60500.0,1926,1,70,65.1,2.7,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,4.0,0,0,302.0,11.0,-73.985616,40.692162
26283,87.0,33088.0,1930,1,100,59.0,5.5,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,312.0,230.0,-73.984316,40.63851
26543,61.0,20600.0,1931,1,100,46.6,5.9,0.0,79.5,0.0,1.4011852640000002,0.0,0.0,0.0,99.802,100.0,820.0097860923083,3.0,0,0,311.0,270.0,-73.989866,40.605754
