,score,property_id,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,weather_normalized_site_electricity_kwh,direct_ghg_emissions_metric_tons_co2e,indirect_ghg_emissions_metric_tons_co2e,egrid_output_emissions_rate_kgco2e_mbtu,avoided_emissions_offsite_green_power_metric_tons_co2e,percent_of_electricity_that_is_green_power,multifamily_housing_number_of_bedrooms_density_number_per_1_000_sq_ft,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_used_to_compute_metrics,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,community_board,census_tract,longitude,latitude
15803,56,6404805.0,43155.0,1922.0,1,100,183639.1,252.7,52.5,79.5,0.0,0.0,1.55254,1.22813,0.0,53.0,1.22813,90.0,100.0,571.82,13.0,0,0,212.0,408.0,-73.862109,40.88786849
15804,65,6404811.0,34440.0,1928.0,1,100,133629.3,133.2,37.3,79.5,0.0,0.0,1.42276,1.24855,0.0,43.0,1.24855,90.0,100.0,5934.8,7.0,1,0,212.0,434.0,-73.855093,40.88786849
15805,36,6404819.0,42254.0,1940.0,1,100,169435.9,272.5,46.9,79.5,0.0,0.0,1.30165,1.13599,0.0,48.0,1.13599,90.0,100.0,3571.9,8.0,0,0,207.0,421.0,-73.882133,40.880197
15808,56,6404846.0,46800.0,1954.0,1,100,156915.4,178.7,44.4,79.5,0.0,0.0,1.02564,0.9188,0.0,43.0,0.9188,90.0,100.0,3624.3,8.0,0,0,207.0,431.0,-73.879751,40.883161
15809,97,6404848.0,39792.0,1924.0,1,100,201200.9,63.0,58.3,79.5,0.0,0.0,2.23663,1.2314,0.0,49.0,1.2314,90.0,100.0,5212.7,9.0,0,0,207.0,255.0,-73.906338,40.861215
15810,29,6404850.0,39792.0,1924.0,1,100,189972.8,229.8,53.1,79.5,0.0,0.0,2.23663,1.20627,0.0,48.0,1.20627,90.0,100.0,9368.5,8.0,0,0,207.0,255.0,-73.906468,40.861069
15822,100,6405408.0,45983.0,1938.0,1,100,143068.1,67.3,41.0,79.5,0.0,0.0,1.02212,0.95688,0.0,44.0,0.95688,90.0,100.0,4594.425778134381,11.0,0,0,207.0,40702.0,-73.885237,40.866485
15838,86,6405425.0,52430.0,1928.0,1,100,184105.3,163.1,50.9,79.5,0.0,0.0,0.83921,0.83921,0.0,44.0,0.83921,90.0,100.0,3028.1,8.0,0,0,207.0,421.0,-73.881704,40.881102
15869,25,6415465.0,39000.0,1920.0,1,100,216702.1,202.1,58.8,79.5,0.0,0.0,1.76923,1.17949,0.0,46.0,1.17949,73.35970197368421,95.78447655077947,3947.4,4.0,3,0,204.0,193.0,-73.92822874,40.835178
15871,64,6415528.0,26310.0,1976.0,1,100,130336.0,116.2,36.4,79.5,0.0,0.0,2.2805,1.52033,0.0,40.0,1.52033,73.35970197368421,95.78447655077947,2838.9,5.0,3,0,203.0,145.0,-73.907262,40.830615
15872,42,6415535.0,34024.0,2012.0,1,100,329965.0,134.7,91.2,79.5,0.0,0.0,2.82154,1.7804211999999997,0.0,64.0,1.6472331999999985,73.35970197368421,95.78447655077947,3830.0,5.0,4,0,207.0,419.0,-73.88106,40.873592
15873,73,6416719.0,64355.0,2005.0,1,90,386870.3,157.8,108.9,79.5,0.0,0.0,1.28972,0.5759018,0.0,31.0,0.4817,90.0,100.0,3101.0,5.0,0,0,208.0,295.0,-73.907974,40.88574
15883,2,6418387.0,35426.0,2018.0,1,100,741764.6,75.3,201.1,79.5,0.0,0.0,1.66544,1.66544,0.0,59.0,1.6472331999999985,73.35970197368421,95.78447655077947,1885.1,3.0,4,0,203.0,141.0,-73.9131,40.82398
15885,31,6418625.0,77810.0,1927.0,1,100,335525.6,374.7,93.7,79.5,0.0,0.0,1.36229,1.07955,0.0,84.0,1.07955,100.0,100.0,6621.8,9.0,0,0,208.0,309.0,-73.910845,40.874862
15887,15,6419656.0,26095.0,1927.0,1,100,144490.6,162.3,40.3,79.5,0.0,0.0,1.83943,1.37958,0.0,36.0,1.37958,90.0,100.0,4594.425778134381,8.0,0,0,205.0,38301.0,-73.898729,40.857895
15925,72,6429587.0,35000.0,1922.0,1,100,125061.6,174.3,35.0,79.5,0.0,0.0,1.48571,1.0,0.0,35.0,1.0,73.35970197368421,95.78447655077947,3214.5,4.0,3,0,207.0,39901.0,-73.893307,40.864151
15926,65,6429610.0,53733.0,2015.0,1,100,491131.9,124.3,130.1,79.5,0.0,0.0,1.71217,1.71217,1.1123058000000001,0.0,0.0,73.35970197368421,95.78447655077947,2413.2,4.0,5,0,205.0,241.0,-73.906026,40.853952
15928,24,6430326.0,55000.0,1925.0,2,100,234733.8,222.6,66.3,79.5,0.0,0.0,1.30909,1.10909,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,12.0,1,0,204.0,195.0,-73.921927,40.832618
15929,19,6430327.0,55000.0,1925.0,2,100,252636.8,234.0,70.7,79.5,0.0,0.0,1.34546,1.14546,0.0,0.0,0.0,73.35970197368421,95.78447655077947,7232.3,13.0,0,0,204.0,195.0,-73.921576,40.833211
15945,35,6434653.0,121796.0,2004.0,1,100,734194.7,362.9,202.7,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,7237.4,5.0,0,0,208.0,279.0,-73.895781,40.884379
15961,14,6436029.0,22119.6,1930.0,1,100,126977.3,195.7,34.9,79.5,0.0,0.0,1.50424,1.27632,0.0,0.0,0.0,90.0,100.0,2944.3,9.0,0,0,210.0,164.0,-73.82901706000001,40.833277
15962,6,6436031.0,25412.0,1928.0,1,100,113379.9,170.6,31.5,79.5,0.0,0.0,1.73146,1.456,0.0,0.0,0.0,90.0,100.0,2097.5,7.0,0,0,210.0,26602.0,-73.830591,40.846131
15965,100,6437460.0,25292.0,1940.0,1,100,118296.1,5.1,33.0,79.5,0.0,0.0,1.77922,1.26522,0.0,32.0,1.26522,90.0,100.0,4594.425778134381,7.0,0,0,208.0,309.0,-73.910498,40.87745
15967,32,6437644.0,285350.0,1957.0,3,100,1389081.2,1439.4,381.7,79.5,0.0,0.0,1.82232,0.96022,0.96022,0.0,0.0,100.0,100.0,21181.8,7.0,0,0,208.0,279.0,-73.895574,40.882438
15970,58,6437836.0,30552.0,1941.0,1,100,872669.6045350895,0.0,0.0,79.5,0.0,0.0,2.12752,1.53836,0.0,0.0,0.0,100.0,100.0,4594.425778134381,0.0,0,0,208.0,281.0,-73.890897,40.883359
15991,99,6443001.0,137337.0,2016.0,1,100,334801.3,147.3,92.4,79.5,0.0,0.0,0.7631076,0.5759018,0.0,27.0,0.1966,30.0,100.0,3370.7,6.0,0,0,204.0,211.0,-73.924196,40.83994
15992,14,6443027.0,59880.0,2014.0,1,100,670849.1,149.3,174.7,79.5,0.0,0.0,1.61991,1.0354,0.0,27.0,0.4509,30.0,100.0,2844.8,5.0,0,0,204.0,21302.0,-73.922008,40.843998
15993,59,6443158.0,55218.0,1923.0,1,100,216150.8,200.0,60.3,79.5,0.0,0.0,1.24959,0.95983,0.0,53.0,0.95983,0.0,90.0,4778.1,10.0,0,0,208.0,26701.0,-73.90203,40.869648
16003,15,6445892.0,320700.0,1927.0,1,90,1119416.6,1519.6739999999988,311.1,79.5,0.0,0.0,1.05706,1.05706,0.0,71.0,0.22139,0.0,90.0,4594.425778134381,29.539999999999964,0,0,211.0,336.0,-73.870416,40.865552
16006,1,6446100.0,44871.0,1929.0,1,100,347500.8,407.1,95.9,79.5,0.0,0.0,1.53774,0.98059,0.0,44.0,0.98059,90.0,100.0,4594.425778134381,16.0,0,0,206.0,373.0,-73.892869,40.846906
16007,46,6446131.0,36000.0,1923.0,1,100,166808.1,158.0,47.6,79.5,0.0,0.0,1.61111,1.25,0.0,45.0,1.25,90.0,100.0,5875.6,7.0,0,0,204.0,17702.0,-73.912129,40.836594
16008,10,6446141.0,36085.0,1924.0,1,100,249045.2,208.8,69.1,79.5,0.0,0.0,1.77359,1.24706,0.0,45.0,1.24706,90.0,100.0,6147.1,8.0,0,0,204.0,17902.0,-73.912046,40.836777
16013,52,6446471.0,63388.0,1927.0,1,100,315812.7,271.1,88.1,79.5,0.0,0.0,2.05086,1.02543,0.0,65.0,1.02543,100.0,100.0,6681.6,8.0,0,0,212.0,378.0,-73.868556,40.879161
16018,35,6446697.0,314352.0,1929.0,1,90,1308362.0,1355.4,366.3,79.5,0.0,0.0,1.49832,1.26928,0.0,91.0,0.28948,0.0,90.0,28611.841999999982,29.539999999999964,0,0,211.0,336.0,-73.870449,40.866831
16021,49,6449045.0,26835.0,1924.0,1,100,124378.7,120.5,34.7,79.5,0.0,0.0,1.67691,1.34153,0.0,36.0,1.34153,90.0,100.0,4007.1,9.0,0,0,205.0,241.0,-73.906957,40.852901
16022,76,6449054.0,29480.0,1916.0,1,100,123183.4,108.0,34.4,79.5,0.0,0.0,2.03528,0.78019,0.0,23.0,0.78019,90.0,100.0,1784.3,7.0,0,0,207.0,255.0,-73.908637,40.861422
16023,18,6449059.0,30075.0,1927.0,1,100,203477.1,207.2,56.5,79.5,0.0,0.0,1.62926,1.19701,0.0,36.0,1.19701,100.0,100.0,6476.4,8.0,0,0,207.0,431.0,-73.879168,40.882079
16024,23,6449069.0,40000.0,1923.0,1,100,198603.3,198.2,56.4,79.5,0.0,0.0,1.4,1.075,0.0,43.0,1.075,90.0,100.0,4973.8,8.0,0,0,207.0,401.0,-73.899462,40.863007
16025,42,6449071.0,32050.0,1923.0,1,100,195200.3,146.6,55.0,79.5,0.0,0.0,2.12168,1.46646,0.0,47.0,1.46646,90.0,100.0,4594.425778134381,9.0,0,0,205.0,251.0,-73.90824,40.855287
16026,19,6449073.0,28180.0,1915.0,1,100,267078.9,110.2,73.5,79.5,0.0,0.0,1.80979,1.34847,0.0,38.0,1.34847,90.0,100.0,3478.5,6.0,0,0,206.0,387.0,-73.890298,40.858258
16027,3,6449079.0,29478.0,1928.0,1,100,244476.1,214.4,67.1,79.5,0.0,0.0,1.7301,0.91594,0.0,27.0,0.91594,90.0,100.0,7736.0,11.0,0,0,204.0,195.0,-73.922027,40.830691
16028,14,6449083.0,34970.0,1937.0,1,100,191189.8,182.7,53.7,79.5,0.0,0.0,1.25822,1.08665,0.0,38.0,1.08665,90.0,100.0,7586.7,6.0,0,0,204.0,17901.0,-73.915395,40.834653
16029,27,6449088.0,41269.0,1925.0,1,100,263949.3,264.2,73.4,79.5,0.0,0.0,1.76888,1.01771,0.0,42.0,1.01771,100.0,100.0,5248.6,8.0,0,0,205.0,23502.0,-73.905895,40.849574
16030,63,6449113.0,46655.0,1922.0,1,100,188353.5,188.7,54.1,79.5,0.0,0.0,1.90762,0.98596,0.0,46.0,0.98596,90.0,100.0,5241.2,9.0,0,0,207.0,263.0,-73.902038,40.864447
16031,35,6449121.0,27250.0,1924.0,1,100,148721.4,180.8,42.2,79.5,0.0,0.0,1.65138,1.3578,0.0,37.0,1.3578,90.0,100.0,4594.425778134381,10.0,0,0,207.0,265.0,-73.901913,40.865693
16032,67,6449130.0,32625.0,1921.0,1,100,116777.0,188.1,33.0,79.5,0.0,0.0,1.68582,1.16475,0.0,38.0,1.16475,90.0,100.0,3807.6,8.0,0,0,207.0,40304.0,-73.89551,40.86804
16033,43,6449145.0,41000.0,1922.0,1,100,189336.5,266.1,53.9,79.5,0.0,0.0,1.58537,1.31707,0.0,54.0,1.31707,100.0,100.0,4594.425778134381,14.0,0,0,207.0,40304.0,-73.895499,40.868089
16035,52,6449152.0,38250.0,1936.0,1,100,150138.3,144.5,41.5,79.5,0.0,0.0,1.15033,0.96732,0.0,37.0,0.96732,90.0,100.0,5644.1,9.0,0,0,207.0,431.0,-73.873401,40.879142
16046,100,6452650.0,82500.0,1964.0,1,100,457376.6,33.5,130.4,79.5,0.0,0.0,1.70909,0.98182,0.98182,0.0,0.0,0.0,90.0,4594.425778134381,4.0,0,0,209.0,64.0,-73.872254,40.834476
16047,1,6452789.0,97500.0,1964.0,1,100,540814.2,1004.3,149.2,79.5,0.0,0.0,1.51795,0.97436,0.97436,0.0,0.0,0.0,90.0,4594.425778134381,5.0,0,0,209.0,64.0,-73.872247,40.834459
16050,65,6453860.0,30060.0,1922.0,1,100,116461.5,107.6,32.2,79.5,0.0,0.0,1.0978,0.8982,0.0,5.0,0.16633,100.0,100.0,2288.7,6.0,0,0,205.0,24502.0,-73.914208,40.855229
16077,5,6456720.0,41501.0,2013.0,1,100,405197.1,133.7,111.5,79.5,0.0,0.0,1.39997,1.19997,0.0,0.0,0.0,73.35970197368421,95.78447655077947,2795.8,5.0,0,0,201.0,41.0,-73.917952,40.812022
16082,42,6457261.0,61400.0,1923.0,1,100,195577.2,298.5,53.8,79.5,0.0,0.0,1.2215,0.89577,0.0,55.0,0.89577,90.0,100.0,4594.425778134381,8.0,0,0,204.0,197.0,-73.920638,40.834849
16108,48,6464580.0,44390.0,1928.0,1,100,220457.9,198.7,62.3,79.5,0.0,0.0,1.46429,0.94616,0.0,42.0,0.94616,0.0,90.0,4199.6,9.0,0,0,204.0,22703.0,-73.909456,40.844016
16109,58,6464591.0,63900.0,1927.0,1,100,479790.6,293.7,132.7,79.5,0.0,0.0,1.61189,1.14241,0.0,73.0,1.14241,0.0,90.0,8643.3,18.0,0,0,204.0,22902.0,-73.909408,40.844323
16110,58,6464602.0,92130.0,1927.0,1,100,634367.7,365.7,175.2,79.5,0.0,0.0,1.35678,0.96603,0.0,89.0,0.96603,0.0,90.0,4594.425778134381,15.0,0,0,204.0,22703.0,-73.909411,40.844521
16112,22,6464704.0,107851.0,1960.0,1,100,594154.9,560.8,165.7,79.5,0.0,0.0,1.31663,1.28882,1.1123058000000001,0.0,0.0,0.0,90.0,9410.0,5.0,0,0,210.0,26602.0,-73.82901706000001,40.847809
16113,27,6464725.0,204750.0,1929.0,1,100,993519.6,1002.1,285.7,79.5,0.0,0.0,1.56288,1.06471,1.06471,0.0,0.0,0.0,90.0,25945.7,15.0,0,0,204.0,225.0,-73.911339,40.840968
16117,58,6464769.0,142900.0,1923.0,1,100,425657.6,546.9,120.6,79.5,0.0,0.0,1.38558,0.79076,0.0,113.0,0.79076,0.0,90.0,4594.425778134381,10.0,0,0,207.0,413.0,-73.885142,40.877686
16118,58,6464802.0,168663.0,1948.0,1,100,796319.7,736.4,221.4,79.5,0.0,0.0,1.06722,1.00793,1.00793,0.0,0.0,0.0,90.0,14656.0,9.0,0,0,205.0,22701.0,-73.909402,40.846431
16120,49,6465084.0,72450.0,1926.0,1,100,255641.2,313.2,71.3,79.5,0.0,0.0,1.39406,0.89717,0.0,65.0,0.89717,0.0,90.0,5915.6,15.0,0,0,207.0,431.0,-73.878885,40.884277
16121,47,6465087.0,72450.0,1926.0,1,100,294578.5,305.8,82.3,79.5,0.0,0.0,1.44928,0.95238,0.0,69.0,0.95238,0.0,90.0,808.9,13.0,0,0,207.0,431.0,-73.878834,40.884346
16122,55,6465100.0,54168.0,1922.0,1,100,251015.4,164.7,71.1,79.5,0.0,0.0,1.53227,0.9969,0.0,13.0,0.23999,0.0,90.0,5768.2,12.0,0,0,206.0,363.0,-73.880245,40.846026
16123,11,6465104.0,34950.0,1931.0,1,100,229597.1,207.6,63.4,79.5,0.0,0.0,1.97425,1.00143,0.0,35.0,1.00143,0.0,90.0,4479.3,8.0,0,0,206.0,363.0,-73.880007,40.845866
16124,29,6465107.0,34920.0,1931.0,1,100,162694.7,174.4,46.2,79.5,0.0,0.0,1.60367,1.0882,0.0,38.0,1.0882,0.0,90.0,5709.3,10.0,0,0,206.0,363.0,-73.879866,40.845768
16125,100,6465108.0,53964.0,1931.0,1,100,241350.7,17.4,69.2,79.5,0.0,0.0,1.83456,1.00067,0.0,15.0,0.27796,0.0,90.0,6417.6,14.0,0,0,206.0,363.0,-73.879678,40.845641
16126,58,6465112.0,33450.0,1927.0,1,100,307209.3,169.2,85.0,79.5,0.0,0.0,1.49477,1.2556,0.0,0.0,0.0,0.0,90.0,3218.1,13.0,0,0,209.0,56.0,-73.880091,40.833364
16133,87,6465944.0,122850.0,1937.0,1,100,433522.8,458.5,120.7,79.5,0.0,0.0,2.442,0.814,0.814,0.0,0.0,100.0,100.0,8494.6,9.0,1,0,204.0,189.0,-73.926493,40.831367
16137,33,6466381.0,39000.0,1922.0,1,100,175411.4,200.7,48.8,79.5,0.0,0.0,1.74359,1.15385,0.0,45.0,1.15385,90.0,100.0,6247.7,7.0,0,0,205.0,21502.0,-73.91998,40.847265
16157,1,6473077.0,73452.0,1981.0,1,100,1250743.8,922.2,346.6,79.5,0.0,0.0,1.85155,0.80325,0.0,59.0,0.80325,73.35970197368421,95.78447655077947,8848.7,17.0,4,0,202.0,159.0,-73.89288,40.821868
16161,67,6490433.0,52492.0,1925.0,2,100,227266.2,183.4,61.4,79.5,0.0,0.0,1.94315,0.95253,0.0,25.0,0.47626,90.0,90.0,4594.425778134381,6.0,0,0,203.0,161.0,-73.886638,40.83566
16170,19,6494559.0,41824.0,2008.0,1,100,539494.9,113.9,144.4,79.5,0.0,0.0,1.62586,1.62586,0.0,68.0,1.62586,73.35970197368421,95.78447655077947,4835.4,7.0,3,0,206.0,395.0,-73.897439,40.845565
16181,68,6537495.0,23000.0,1913.0,1,100,337418.5,83.5,93.4,79.5,0.0,0.0,3.605774,1.21739,0.0,28.0,1.21739,90.0,100.0,4594.425778134381,11.0,0,0,207.0,425.0,-73.877263,40.871601
16196,22,6542576.0,39150.0,1926.0,1,100,186414.4,170.7,51.8,79.5,0.0,0.0,1.53257,1.04725,0.0,8.0,0.20434,0.0,90.0,6337.1,12.0,0,0,204.0,211.0,-73.923608,40.841647
16197,58,6542577.0,42936.0,1922.0,1,100,303905.2,229.4,83.3,79.5,0.0,0.0,1.90982,1.04807,0.0,45.0,1.04807,0.0,90.0,4594.425778134381,13.0,0,0,202.0,119.0,-73.890251,40.821328
16198,39,6542581.0,30270.0,1927.0,1,100,128882.8,136.5,36.4,79.5,0.0,0.0,1.91609,1.32144,0.0,8.0,0.26429,0.0,90.0,4594.425778134381,12.0,0,0,204.0,18102.0,-73.918051,40.83188
16199,58,6542583.0,29612.0,1923.0,1,100,206894.4,224.9,56.1,79.5,0.0,0.0,1.82358,1.14818,0.0,34.0,1.14818,0.0,90.0,4594.425778134381,10.0,0,0,204.0,22102.0,-73.917177,40.836905
16200,17,6542585.0,31875.0,1926.0,1,100,220535.2,157.9,60.7,79.5,0.0,0.0,1.66274,1.22353,0.0,39.0,1.22353,0.0,100.0,4351.0,10.0,0,0,204.0,189.0,-73.92822874,40.834596
16201,27,6542587.0,46500.0,1924.0,1,100,226764.9,244.5,63.2,79.5,0.0,0.0,1.69892,1.1828,0.0,55.0,1.1828,0.0,90.0,8627.3,9.0,0,0,205.0,217.0,-73.913428,40.849341
16202,52,6542588.0,31740.0,1923.0,1,100,126642.2,147.2,36.0,79.5,0.0,0.0,1.89036,1.13422,0.0,36.0,1.13422,0.0,90.0,4022.0,9.0,0,0,205.0,243.0,-73.912809,40.853024
16203,49,6542589.0,44280.0,1922.0,1,100,211082.7,194.6,57.6,79.5,0.0,0.0,1.87444,1.06143,0.0,47.0,1.06143,0.0,90.0,4594.425778134381,12.0,0,0,205.0,239.0,-73.901128,40.861073
16204,55,6542590.0,32250.0,1921.0,1,100,114701.0,135.1,32.1,79.5,0.0,0.0,1.30233,1.14729,0.0,37.0,1.14729,0.0,90.0,6557.1,9.0,0,0,207.0,40502.0,-73.889624,40.865572
16205,19,6542591.0,37100.0,1924.0,1,100,145911.3,205.5,40.8,79.5,0.0,0.0,1.32076,0.9973,0.0,37.0,0.9973,0.0,90.0,5334.4,8.0,0,0,207.0,40502.0,-73.889693,40.865531
16206,62,6542592.0,43200.0,1927.0,1,100,146072.3,141.7,40.8,79.5,0.0,0.0,1.38889,0.83333,0.0,12.0,0.27778,0.0,90.0,4062.3,7.0,0,0,207.0,415.0,-73.883804,40.869274
16207,39,6542600.0,30140.0,1912.0,1,100,120438.2,180.5,33.7,79.5,0.0,0.0,1.19443,0.79628,0.0,24.0,0.79628,0.0,90.0,4594.425778134381,7.0,0,0,207.0,40502.0,-73.889221,40.864896
16208,58,6542603.0,28100.0,1920.0,1,100,150560.1,268.7,41.2,79.5,0.0,0.0,2.13523,1.03203,0.0,29.0,1.03203,0.0,90.0,4594.425778134381,9.0,0,0,205.0,22901.0,-73.907355,40.84719
16209,32,6542604.0,33000.0,1924.0,1,100,136552.1,143.8,37.9,79.5,0.0,0.0,1.66667,1.06061,0.0,7.0,0.21212,0.0,90.0,4943.9,11.0,0,0,203.0,161.0,-73.883628,40.835956
16210,49,6542605.0,41615.0,1925.0,1,100,155138.2,168.6,43.2,79.5,0.0,0.0,1.24955,0.91313,0.0,38.0,0.91313,0.0,90.0,3820.1,8.0,0,0,204.0,223.0,-73.915176,40.841904
16215,34,6547001.0,28020.0,1917.0,1,95,157037.4,199.2,44.2,79.5,0.0,0.0,2.17702,1.17773,0.0,33.0,1.17773,100.0,100.0,4027.1,6.0,0,0,205.0,379.0,-73.898475,40.853575
16234,60,6552699.0,56250.0,1929.0,1,100,229305.1,192.2,65.0,79.5,0.0,0.0,1.20889,0.96,0.0,54.0,0.96,90.0,100.0,6107.8,6.0,0,0,209.0,21601.0,-73.865894,40.839697
16235,64,6552723.0,53750.0,1929.0,1,100,205353.1,180.4,58.1,79.5,0.0,0.0,1.17209,0.94884,0.0,51.0,0.94884,90.0,100.0,4014.0,9.0,0,0,209.0,21601.0,-73.866078,40.840063
16236,17,6552732.0,37380.0,1962.0,1,100,279390.8,155.3,77.6,79.5,0.0,0.0,1.2306,1.2306,0.0,46.0,1.2306,90.0,100.0,4594.425778134381,7.0,0,0,210.0,200.0,-73.846179,40.840079
16237,58,6552742.0,49500.0,1927.0,1,100,195776.7,191.0,56.0,79.5,0.0,0.0,1.31313,1.15152,0.0,57.0,1.15152,90.0,100.0,3911.0,10.0,0,0,208.0,277.0,-73.89917,40.876985
16252,44,6555404.0,171612.0,2017.0,1,100,2259383.442,208.9,630.7,79.5,0.0,0.0,1.66655,0.88572,0.88572,0.0,0.0,0.0,0.0,8922.8,5.0,0,0,203.0,141.0,-73.916625,40.824474
16253,41,6557269.0,43566.0,1927.0,1,100,183476.6,238.7,51.1,79.5,0.0,0.0,0.96405,0.96405,0.0,42.0,0.96405,73.35970197368421,95.78447655077947,3322.5,6.0,2,0,205.0,241.0,-73.90578,40.854223
16255,69,6560835.0,47715.0,2017.0,1,90,460446.1,76.7,119.4,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,1571.7,3.0,0,0,201.0,51.0,-73.92822874,40.809762
16256,60,6560835.0,47715.0,2017.0,1,90,496061.8,84.8,128.7,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,1571.7,3.0,0,0,201.0,51.0,-73.92822874,40.809762
16257,18,6562967.0,52080.0,1926.0,1,100,363149.6,449.3,102.0,79.5,0.0,0.0,1.84332,1.30568,0.0,68.0,1.30568,90.0,100.0,10436.0,17.0,0,0,204.0,18101.0,-73.916252,40.831437
16259,82,6563928.0,40810.0,1921.0,1,100,159010.9,144.8,44.4,79.5,0.0,0.0,2.20534,1.10267,0.0,45.0,1.10267,73.35970197368421,95.78447655077947,5848.0,4.0,4,0,207.0,263.0,-73.904393,40.863593
16266,100,6564039.0,64969.0,1929.0,1,100,190412.4,11.0,53.1,79.5,0.0,0.0,0.93891,0.73881,0.0,48.0,0.73881,90.0,100.0,3756.2,7.0,0,0,211.0,328.0,-73.864339,40.863152
16267,100,6564040.0,56688.0,1929.0,1,100,277186.9,18.1,76.6,79.5,0.0,0.0,1.35831,1.05842,0.0,60.0,1.05842,90.0,100.0,7328.5,7.0,0,0,212.0,338.0,-73.864318,40.870151
16268,46,6564041.0,55105.0,1928.0,1,100,196157.9,235.2,53.9,79.5,0.0,0.0,1.2703,0.79848,0.0,44.0,0.79848,90.0,100.0,4594.425778134381,8.0,0,0,204.0,199.0,-73.925155,40.834901
16276,30,6567144.0,49350.0,1937.0,1,100,234188.7,194.5,66.3,79.5,0.0,0.0,1.4,1.13475,0.0,0.0,0.0,73.35970197368421,95.78447655077947,3627.8,8.0,0,0,205.0,23301.0,-73.907913,40.84878
16277,35,6567220.0,39928.0,1921.0,1,100,319861.7,84.3,86.8,79.5,0.0,0.0,1.40002,0.7764,0.0,11.0,0.2755,73.35970197368421,95.78447655077947,2874.8,9.0,0,0,208.0,26701.0,-73.902838,40.868968
16308,56,6569661.0,45559.0,1937.0,1,100,167668.7,161.1,47.5,79.5,0.0,0.0,1.39994,0.94383,0.0,14.0,0.30729,73.35970197368421,95.78447655077947,2397.1,8.0,0,0,207.0,40502.0,-73.889116,40.866875
16309,34,6569664.0,38600.0,1930.0,1,100,150896.8,174.2,41.5,79.5,0.0,0.0,1.4,0.7513,0.0,5.0,0.12953,73.35970197368421,95.78447655077947,2336.9,7.0,0,0,212.0,418.0,-73.858004,40.88786849
16311,34,6569728.0,28696.0,1917.0,1,100,153290.2,97.1,42.5,79.5,0.0,0.0,1.39985,1.04544,0.0,6.0,0.20909,73.35970197368421,95.78447655077947,3294.8,7.0,0,0,204.0,17901.0,-73.916771,40.835452
16312,89,6569733.0,34815.0,1928.0,1,100,209324.3,40.1,58.9,79.5,0.0,0.0,1.39997,1.12021,0.0,12.0,0.34468,73.35970197368421,95.78447655077947,2429.8,12.0,0,0,209.0,78.0,-73.85312,40.8308
16313,59,6569737.0,27330.0,1923.0,1,100,109726.2,87.1,30.8,79.5,0.0,0.0,1.39993,0.98793,0.0,5.0,0.18295,73.35970197368421,95.78447655077947,1123.7,6.0,0,0,207.0,253.0,-73.906747,40.860729
16314,21,6569738.0,43200.0,1924.0,1,100,190758.7,324.3,55.2,79.5,0.0,0.0,1.34259,1.13426,0.0,49.0,1.13426,0.0,90.0,6279.1,10.0,0,0,205.0,22701.0,-73.91093,40.847105
16315,60,6569739.0,27330.0,1927.0,1,100,97700.4,94.6,27.9,79.5,0.0,0.0,1.39993,0.98793,0.0,5.0,0.18295,73.35970197368421,95.78447655077947,1807.9,8.0,1,0,207.0,253.0,-73.906667,40.86082
16316,74,6569750.0,39157.0,1927.0,1,100,138798.5,110.7,39.1,79.5,0.0,0.0,1.4,0.79168,0.0,5.0,0.12769,73.35970197368421,95.78447655077947,2677.3,8.0,0,0,211.0,33202.0,-73.868427,40.863865
16317,51,6569753.0,28000.0,1914.0,1,100,100064.1,112.7,27.5,79.5,0.0,0.0,1.25,0.75,0.0,21.0,0.75,0.0,90.0,2962.4,6.0,0,0,207.0,255.0,-73.908079,40.862116
16318,81,6569755.0,38273.0,1927.0,1,100,152908.7,91.9,42.5,79.5,0.0,0.0,1.39994,0.91448,0.0,7.0,0.1829,73.35970197368421,95.78447655077947,1623.8,8.0,0,0,211.0,33202.0,-73.868427,40.863895
16319,88,6569756.0,35400.0,1921.0,1,100,145395.2,67.1,42.0,79.5,0.0,0.0,1.4,1.18644,0.0,7.0,0.19774,73.35970197368421,95.78447655077947,4594.425778134381,7.0,0,0,207.0,40501.0,-73.890309,40.869053
