,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site_electricity_intensity_kwh_ft,green_power_offsite_kwh,egrid_output_emissions_rate_kgco2e_mbtu,percent_of_electricity_that_is_green_power,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_total,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,longitude,latitude,letters
11127,1.0,33060.0,1916.0,1,100.0,179.25299999999993,5.6,0.0,79.5,0.0,0.78645,0.0,26.0,0.78645,100.0,100.0,7425.5,5.0,1,0,-73.913564,40.839087,D
11128,100.0,33492.0,1916.0,1,100.0,17.2,4.9,0.0,79.5,0.0,0.80616,0.0,27.0,0.80616,100.0,100.0,6415.4635607573155,1.0,0,0,-73.913513,40.839177,A
11132,32.0,25925.0,1922.0,1,100.0,118.3,5.1,0.0,79.5,0.0,1.15718,0.0,30.0,1.15718,90.0,90.0,3061.3,7.0,0,0,-73.914322,40.831147,D
11133,43.0,25500.0,1923.0,1,100.0,98.3,5.2,0.0,79.5,0.0,1.01961,0.0,26.0,1.01961,90.0,90.0,6415.4635607573155,7.0,0,0,-73.913897,40.824919,D
11134,83.0,32785.0,1924.0,1,100.0,63.6,4.3,0.0,79.5,0.0,0.82355,0.0,27.0,0.82355,90.0,90.0,6415.4635607573155,8.0,0,0,-73.886736,40.874144,B
11135,68.0,44262.0,1937.0,1,100.0,83.3,3.9,0.0,79.5,0.0,0.97149,0.0,43.0,0.97149,90.0,90.0,4469.7,9.0,0,0,-73.913806,40.833782,C
11136,84.0,29805.0,1930.0,1,100.0,74.7,5.0,0.0,79.5,0.0,1.07364,0.0,32.0,1.07364,90.0,90.0,6415.4635607573155,6.0,0,0,-73.900093,40.85721,B
11141,20.0,40228.0,1928.0,1,100.0,87.5,6.6,0.0,79.5,0.0,0.99433,0.0,7.0,0.17401,71.80354893328818,94.88406218655967,2323.4,12.0,0,0,-73.859612,40.865877,D
11142,53.0,43500.0,1928.0,1,100.0,76.6,3.8,0.0,79.5,0.0,1.17241,0.0,5.0,0.11494,71.80354893328818,94.88406218655967,3511.4,9.0,0,0,-73.868313,40.866768,D
11147,82.0,99455.0,2000.0,1,100.0,47.1,5.0,0.0,79.5,0.0,0.80438,0.0,80.0,0.80438,0.0,0.0,6415.4635607573155,7.0,0,0,-73.886144,40.83931,B
11148,72.0,128931.0,2017.0,1,100.0,55.2,5.0,0.0,79.5,0.0,0.83766,0.0,108.0,0.83766,0.0,0.0,10080.7,7.0,0,0,-73.885209,40.838878,B
11152,14.0,46080.0,1931.0,1,100.0,112.6,6.3,0.0,79.5,0.0,1.06337,0.0,49.0,1.06337,90.0,90.0,9709.0,10.0,0,0,-73.862434,40.885939,D
11154,25.0,30805.0,1922.0,1,100.0,120.6,6.3,0.0,79.5,0.0,1.33095,0.0,41.0,1.33095,90.0,90.0,4254.5,5.0,0,0,-73.919114,40.828205,D
11155,58.0,43200.0,1928.0,1,100.0,68.1,3.3,0.0,79.5,0.0,0.99537,0.0,0.0,0.0,90.0,90.0,7383.3,14.0,0,0,-73.863392,40.831518,C
11158,76.0,65267.0,1963.0,1,100.0,74.1,3.9,0.0,79.5,0.0,0.88866,0.0,58.0,0.88866,90.0,100.0,6103.5,5.0,0,0,-73.885687,40.876489,B
11162,100.0,29700.0,1931.0,1,100.0,25.9,4.7,0.0,79.5,0.0,0.94276,0.0,28.0,0.94276,90.0,90.0,4274.4,8.0,0,0,-73.907393,40.861386,A
11195,46.0,328276.0,1930.0,1,100.0,91.8,4.3,0.0,79.5,0.0,0.86208,0.0,190.0,0.86208,100.0,100.0,6415.4635607573155,31.61999999999989,5,0,-73.925141,40.838398,D
11196,100.0,46800.0,1925.0,1,100.0,58.3,0.9,0.0,79.5,0.0,1.02564,0.0,48.0,1.02564,90.0,100.0,2482.8,3.0,0,0,-73.894137,40.846803,A
11242,55.0,134730.0,2009.0,1,95.0,76.3,6.1,0.0,79.5,0.0,0.84614,0.84614,0.0,0.0,100.0,100.0,6415.4635607573155,7.0,0,0,-73.906407,40.829837,D
11247,55.0,63805.0,1961.0,1,100.0,78.9,3.6,0.0,79.5,0.0,0.78364,0.0,50.0,0.78364,90.0,100.0,4817.6,5.0,0,0,-73.88459,40.87275,D
11250,1.0,29124.0,1936.0,1,100.0,116.5,10.0,0.0,79.5,0.0,0.75539,0.0,0.0,0.0,90.0,100.0,5270.0,15.0,0,0,-73.847774,40.875748,D
11289,42.0,61852.0,1928.0,1,100.0,86.8,5.6,0.0,79.5,0.0,0.93772,0.0,58.0,0.93772,50.0,100.0,6415.4635607573155,9.0,0,0,-73.868763,40.871482,D
11298,62.0,33000.0,1927.0,1,100.0,85.1,5.0,0.0,79.5,0.0,1.27273,0.0,42.0,1.27273,90.0,90.0,4659.7,9.0,0,0,-73.879004,40.882502,C
11300,100.0,28320.0,1913.0,1,100.0,22.5,5.8,0.0,79.5,0.0,1.16525,0.0,33.0,1.16525,100.0,100.0,3526.2,8.0,0,0,-73.891451,40.847261,A
11301,22.0,29655.0,1923.0,1,100.0,118.8,6.2,0.0,79.5,0.0,1.1128,0.0,33.0,1.1128,90.0,90.0,6110.3,7.0,0,0,-73.907431,40.852139,D
11302,46.0,37428.0,1937.0,1,100.0,89.4,5.4,0.0,79.5,0.0,1.14887,0.0,43.0,1.14887,100.0,100.0,5209.4,8.0,0,0,-73.910351,40.847376,D
11303,5.0,25848.0,1928.0,1,100.0,99.1,6.6,0.0,79.5,0.0,0.85113,0.0,0.0,0.0,100.0,100.0,1522.1,13.0,0,0,-73.856293,40.852325,D
11304,26.0,26100.0,1929.0,1,100.0,115.3,3.7,0.0,79.5,0.0,0.95785,0.0,25.0,0.95785,90.0,90.0,4351.8,8.0,0,0,-73.892764,40.871207,D
11305,85.0,46040.0,1928.0,1,100.0,71.8,4.5,0.0,79.5,0.0,1.45526,0.0,67.0,1.45526,90.0,90.0,12054.1,7.0,0,0,-73.905191,40.830857,B
11306,60.0,46549.0,2007.0,1,100.0,84.8,6.8,0.0,79.5,0.0,1.18155,1.1129189999999995,0.0,0.0,90.0,90.0,4598.6,13.0,0,0,-73.888213,40.870506,C
11307,31.0,45630.0,1928.0,1,100.0,108.4,5.5,0.0,79.5,0.0,1.07386,0.0,49.0,1.07386,90.0,90.0,6415.4635607573155,10.0,0,0,-73.9139,40.842438,D
11327,87.0,43325.0,1925.0,1,100.0,63.7,3.8,0.0,79.5,0.0,1.13099,0.0,49.0,1.13099,71.80354893328818,94.88406218655967,6415.4635607573155,8.0,0,0,-73.889254,40.871171,A
11328,80.0,47859.0,1930.0,1,100.0,70.2,3.6,0.0,79.5,0.0,0.83579,0.0,40.0,0.83579,71.80354893328818,100.0,4189.0,10.0,0,0,-73.884975,40.873755,B
11341,89.0,48056.0,2017.0,1,100.0,54.5,6.1,0.0,79.5,0.0,1.3734,0.0,66.0,1.3734,0.0,0.0,6415.4635607573155,5.0,0,0,-73.90897,40.860959,A
11360,49.0,39510.0,1920.0,1,100.0,95.6,3.1,0.0,79.5,0.0,0.91116,0.0,36.0,0.91116,90.0,100.0,6415.4635607573155,6.0,0,0,-73.913176,40.80785665,D
11361,56.0,41874.0,1923.0,1,100.0,101.3,4.3,0.0,79.5,0.0,1.38511,0.0,58.0,1.38511,90.0,100.0,4122.5,9.0,0,0,-73.89478,40.817698,C
11369,16.0,23604.199999999997,1928.0,1,100.0,105.9,5.9,0.0,79.5,0.0,1.26837,0.0,0.0,0.0,90.0,100.0,4944.6,11.0,0,0,-73.874982,40.831117,D
11370,43.0,42756.0,1930.0,1,100.0,96.3,5.5,0.0,79.5,0.0,1.14604,0.0,49.0,1.14604,90.0,100.0,6586.6,7.0,0,0,-73.922978,40.811655,D
11400,86.0,150640.0,1927.0,1,100.0,64.0,3.7,0.0,79.5,0.0,0.93601,0.0,141.0,0.93601,100.0,100.0,5838.9,16.0,0,0,-73.925209,40.825437,A
11412,91.0,118218.0,1928.0,1,100.0,58.5,4.1,0.0,79.5,0.0,0.92203,0.0,109.0,0.92203,100.0,100.0,14065.6,10.0,0,0,-73.920162,40.831448,A
11413,100.0,55750.0,1925.0,1,100.0,46.4,3.0,0.0,79.5,0.0,1.07623,0.0,60.0,1.07623,0.0,0.0,1997.7,16.0,0,0,-73.919411,40.848236,A
11414,78.0,72886.0,1998.0,1,100.0,73.7,5.3,0.0,79.5,0.0,1.08388,0.0,79.0,1.08388,0.0,0.0,6415.4635607573155,6.0,0,0,-73.911096,40.854936,B
11415,60.0,58007.0,2004.0,1,100.0,85.0,5.6,0.0,79.5,0.0,0.94816,0.0,55.0,0.94816,0.0,0.0,4634.8,5.0,0,0,-73.912055,40.829798,C
11416,90.0,45300.0,1998.0,1,100.0,57.6,4.5,0.0,79.5,0.0,1.03753,0.0,47.0,1.03753,0.0,0.0,3219.6,5.0,0,0,-73.905579,40.858148,A
11417,72.0,50634.0,1930.0,1,100.0,75.0,4.9,0.0,79.5,0.0,1.18498,0.0,60.0,1.18498,0.0,0.0,2935.9,11.0,0,0,-73.875036,40.831254,B
11418,73.0,51233.0,2006.0,1,100.0,76.4,4.3,0.0,79.5,0.0,1.1516,0.0,59.0,1.1516,0.0,0.0,6415.4635607573155,9.0,0,0,-73.875853,40.830766,B
11420,100.0,41034.0,1930.0,1,100.0,20.5,4.4,0.0,79.5,0.0,1.19413,0.0,49.0,1.19413,0.0,0.0,1179.4,7.0,0,0,-73.876712,40.83156,A
11421,16.0,46812.0,1930.0,1,100.0,130.6,3.8,0.0,79.5,0.0,1.239,0.0,58.0,1.239,0.0,0.0,5398.5,12.0,0,0,-73.876571,40.831582,D
11422,6.0,25100.0,1920.0,1,100.0,151.4,5.7,0.0,79.5,0.0,0.99602,0.0,25.0,0.99602,0.0,0.0,6415.4635607573155,7.0,0,0,-73.919235,40.847742,D
11423,100.0,25100.0,1930.0,1,100.0,20.0,4.2,0.0,79.5,0.0,0.99602,0.0,25.0,0.99602,0.0,0.0,748.7,8.0,0,0,-73.919144,40.847803,A
11424,63.0,36258.0,1930.0,1,100.0,79.4,5.2,0.0,79.5,0.0,1.02046,0.0,37.0,1.02046,0.0,0.0,2136.4,9.0,0,0,-73.917743,40.847061,C
11425,86.0,63250.0,1930.0,1,100.0,70.1,2.9,0.0,79.5,0.0,1.09091,0.0,69.0,1.09091,0.0,0.0,5299.3,9.0,0,0,-73.875298,40.828295,A
11447,70.0,93570.0,2008.0,1,100.0,78.8,5.1,0.0,79.5,0.0,0.86566,0.86566,0.0,0.0,100.0,100.0,6415.4635607573155,5.0,0,0,-73.914517,40.834383,C
11448,1.0,93570.0,2008.0,1,100.0,179.25299999999993,5.0,0.0,79.5,0.0,0.86566,0.86566,0.0,0.0,100.0,100.0,6733.0,6.0,0,0,-73.914231,40.834871,D
11449,33.0,48900.0,1928.0,1,100.0,97.6,5.6,0.0,79.5,0.0,1.00204,0.0,49.0,1.00204,90.0,100.0,6415.4635607573155,9.0,0,0,-73.920819,40.841123,D
11451,30.0,26400.0,1929.0,1,100.0,96.3,3.2,0.0,79.5,0.0,1.02273,0.0,0.0,0.0,90.0,100.0,2801.5,7.0,0,0,-73.858724,40.848409,D
11454,60.0,47170.0,1927.0,1,100.0,76.5,3.3,0.0,79.5,0.0,0.8056,0.0,38.0,0.8056,90.0,100.0,3414.9,7.0,0,0,-73.874595,40.878997,C
11455,36.0,32480.0,1959.0,1,100.0,100.5,3.5,0.0,79.5,0.0,1.07759,0.0,35.0,1.07759,90.0,100.0,5585.2,9.0,0,0,-73.886782,40.87046,D
11456,18.0,44075.0,1928.0,1,100.0,130.8,5.5,0.0,79.5,0.0,1.33863,0.0,59.0,1.33863,90.0,100.0,8028.8,8.0,0,0,-73.875226,40.828078,D
11457,30.0,37100.0,1927.0,1,100.0,121.7,5.7,0.0,79.5,0.0,1.37466,0.0,51.0,1.37466,90.0,100.0,5256.8,10.0,0,0,-73.876708,40.831544,D
11459,36.0,41328.0,1927.0,1,100.0,108.2,4.4,0.0,79.5,0.0,1.18564,0.0,49.0,1.18564,90.0,100.0,4228.2,13.0,0,0,-73.9001,40.854638,D
11460,26.0,35770.0,1922.0,1,100.0,113.7,5.2,0.0,79.5,0.0,0.8946,0.0,32.0,0.8946,90.0,100.0,4640.6,8.0,0,0,-73.895778,40.867735,D
11461,58.0,45500.0,1927.0,1,100.0,87.9,4.1,0.0,79.5,0.0,0.83516,0.0,38.0,0.83516,90.0,100.0,2637.0,7.0,0,0,-73.902476,40.871205,C
11462,6.0,29035.0,1919.0,1,100.0,156.2,7.1,0.0,79.5,0.0,1.37765,0.0,40.0,1.37765,90.0,100.0,6415.4635607573155,13.0,0,0,-73.900093,40.857172,D
11465,57.0,35000.0,1941.0,1,100.0,83.7,2.7,0.0,79.5,0.0,0.68571,0.0,24.0,0.68571,90.0,100.0,6415.4635607573155,8.0,0,0,-73.917535,40.880845,C
11466,99.0,266671.0,1929.0,1,100.0,49.0,1.8,0.0,79.5,0.0,0.574596,0.0,137.0,0.51374,90.0,100.0,15449.5,12.0,0,0,-73.905751,40.811043,A
11472,84.0,55395.0,1928.0,1,95.0,62.3,4.2,0.0,79.5,0.0,0.88456,0.0,49.0,0.88456,90.0,90.0,724.8,9.0,0,0,-73.885806,40.815516,B
11478,91.0,127000.0,1961.0,1,100.0,86.3,4.6,0.0,79.5,0.0,1.0,0.0,127.0,1.0,100.0,100.0,7941.3,8.0,0,0,-73.896457,40.8870975,A
11486,84.0,86537.0,1959.0,1,100.0,71.9,3.5,0.0,79.5,0.0,0.85513,0.0,74.0,0.85513,100.0,100.0,2969.8,5.0,0,0,-73.870557,40.858218,B
11501,87.0,168000.0,1927.0,1,95.0,67.4,3.2,0.0,79.5,0.0,0.8869,0.0,149.0,0.8869,0.0,90.0,15313.4,9.0,0,0,-73.912284,40.842209,A
11530,87.0,23604.199999999997,1915.0,1,100.0,114.5,8.4,0.0,79.5,0.0,1.7422989999999965,0.0,52.0,1.66667,71.80354893328818,94.88406218655967,6415.4635607573155,6.0,3,0,-73.914317,40.854869,A
11549,14.0,37000.0,1927.0,1,95.0,143.6,5.1,0.0,79.5,0.0,1.2973,0.0,48.0,1.2973,100.0,100.0,5805.9,7.0,0,0,-73.917648,40.839408,D
11551,65.0,33750.0,1921.0,1,95.0,89.2,4.2,0.0,79.5,0.0,1.12593,0.0,38.0,1.12593,90.0,100.0,3747.4,7.0,0,0,-73.907154,40.861685,C
11552,37.0,38080.0,1923.0,1,95.0,118.7,4.3,0.0,79.5,0.0,1.20798,0.0,46.0,1.20798,90.0,100.0,6054.0,6.0,0,0,-73.901284,40.860815,D
11555,35.0,38698.0,1926.0,1,95.0,113.0,4.5,0.0,79.5,0.0,1.11117,0.0,43.0,1.11117,90.0,100.0,4085.1,8.0,0,0,-73.902433,40.858939,D
11556,63.0,32500.0,1921.0,1,95.0,92.9,4.0,0.0,79.5,0.0,1.16923,0.0,38.0,1.16923,90.0,100.0,3300.4,7.0,0,0,-73.906726,40.857367,C
11557,59.0,44550.0,1926.0,1,95.0,92.7,3.7,0.0,79.5,0.0,1.07744,0.0,48.0,1.07744,90.0,100.0,7256.9,7.0,0,0,-73.875176,40.879467,C
11562,54.0,30084.0,1936.0,1,100.0,54.3,7.7,0.0,79.5,0.0,1.2,0.0,0.0,0.0,71.80354893328818,94.88406218655967,3392.8,9.0,0,0,-73.889373,40.840675,D
11564,96.0,29250.0,1925.0,1,100.0,42.7,3.6,0.0,79.5,0.0,1.2,0.0,0.0,0.0,71.80354893328818,94.88406218655967,2180.4,3.0,0,0,-73.895142,40.86322,A
11565,29.0,29892.0,1925.0,1,100.0,91.7,4.2,0.0,79.5,0.0,1.2,0.0,0.0,0.0,71.80354893328818,94.88406218655967,3598.1,6.0,0,0,-73.904124,40.859226,D
11566,16.0,39600.0,1925.0,1,100.0,107.3,3.9,0.0,79.5,0.0,1.2,0.0,0.0,0.0,71.80354893328818,94.88406218655967,7265.3,6.0,0,0,-73.904325,40.870246,D
11567,6.0,33000.0,1925.0,1,100.0,111.1,6.3,0.0,79.5,0.0,1.2,0.0,0.0,0.0,71.80354893328818,94.88406218655967,4029.8,9.0,0,0,-73.903001,40.876022,D
11568,10.0,44860.0,1925.0,1,100.0,112.5,4.7,0.0,79.5,0.0,1.2,0.0,0.0,0.0,71.80354893328818,94.88406218655967,6415.4635607573155,12.0,0,0,-73.902946,40.876143,D
11569,21.0,33660.0,1925.0,1,100.0,97.4,4.5,0.0,79.5,0.0,1.2,0.0,0.0,0.0,71.80354893328818,94.88406218655967,2987.9,7.0,0,0,-73.902342,40.864049,D
11570,22.0,36000.0,1925.0,1,100.0,104.8,3.2,0.0,79.5,0.0,1.2,0.0,0.0,0.0,71.80354893328818,94.88406218655967,4914.6,7.0,0,0,-73.902089,40.864378,D
11571,97.0,28704.0,1925.0,1,100.0,26.6,5.8,0.0,79.5,0.0,1.2,0.0,0.0,0.0,71.80354893328818,94.88406218655967,4542.9,7.0,0,0,-73.909699,40.816478,A
11572,2.0,45160.0,1925.0,1,100.0,120.9,8.1,0.0,79.5,0.0,1.2,0.0,0.0,0.0,71.80354893328818,94.88406218655967,6122.8,16.0,0,0,-73.912836,40.848649,D
11576,52.0,48600.0,1925.0,1,100.0,81.0,3.3,0.0,79.5,0.0,1.2,0.0,0.0,0.0,71.80354893328818,94.88406218655967,3834.1,9.0,0,0,-73.90157,40.87026,D
11579,1.0,37106.0,1925.0,1,100.0,151.0,5.4,0.0,79.5,0.0,1.2,0.0,0.0,0.0,71.80354893328818,94.88406218655967,6415.4635607573155,14.0,0,0,-73.892439,40.84676,D
11580,47.0,39336.0,1938.0,1,100.0,123.7,5.1,0.0,79.5,0.0,1.06772,0.0,14.0,0.35591,71.80354893328818,94.88406218655967,5535.6,9.0,0,0,-73.900619,40.85832,D
11581,29.0,43099.0,1933.0,1,100.0,136.4,4.2,0.0,79.5,0.0,0.83529,0.0,12.0,0.27843,71.80354893328818,94.88406218655967,4895.0,7.0,0,0,-73.90575,40.859798,D
11582,43.0,25254.0,1925.0,1,100.0,136.0,4.7,0.0,79.5,0.0,1.26713,0.0,5.0,0.19799,71.80354893328818,94.88406218655967,4966.0,6.0,0,0,-73.890913,40.827139,D
11583,100.0,40300.0,1925.0,1,100.0,25.8,5.0,0.0,79.5,0.0,1.14144,0.0,9.0,0.22333,71.80354893328818,94.88406218655967,8383.6,6.0,0,0,-73.886956,40.814441,A
11589,51.0,47544.0,1931.0,1,100.0,95.5,4.8,0.0,79.5,0.0,1.19889,0.0,57.0,1.19889,100.0,100.0,6238.6,8.0,0,0,-73.891809,40.871802,D
11593,41.0,93000.0,1924.0,1,100.0,97.2,3.7,0.0,79.5,0.0,0.69892,0.0,22.0,0.23656,100.0,100.0,7898.2,7.0,0,0,-73.893479,40.867269,D
11594,21.0,40000.0,1936.0,1,100.0,125.3,5.0,0.0,79.5,0.0,1.125,0.0,15.0,0.375,100.0,100.0,6804.3,11.0,0,0,-73.907399,40.846523,D
11595,20.0,42670.0,1931.0,1,100.0,108.3,6.0,0.0,79.5,0.0,1.19522,0.0,51.0,1.19522,100.0,100.0,6474.2,15.0,0,0,-73.899645,40.814143,D
11596,9.0,74890.0,1929.0,1,100.0,148.4,5.3,0.0,79.5,0.0,1.22847,0.0,22.0,0.29376,100.0,100.0,6415.4635607573155,9.0,0,0,-73.856225,40.83048,D
11597,14.0,68202.0,1927.0,1,100.0,108.9,7.3,0.0,79.5,0.0,1.04102,0.0,47.0,0.68913,100.0,100.0,10536.1,15.0,0,0,-73.908129,40.851615,D
11598,11.0,41465.0,1921.0,1,90.0,127.7,6.1,0.0,79.5,0.0,1.3023,0.0,10.0,0.24117,100.0,100.0,8153.0,11.0,0,0,-73.896469,40.865158,D
11599,42.0,40189.0,1924.0,1,100.0,106.7,4.5,0.0,79.5,0.0,1.31877,0.0,53.0,1.31877,100.0,100.0,5368.0,10.0,0,0,-73.900177,40.861143,D
11600,39.0,67902.0,1928.0,1,100.0,89.4,5.0,0.0,79.5,0.0,1.00144,0.0,24.0,0.35345,100.0,100.0,6415.4635607573155,10.0,0,0,-73.90881,40.811197,D
11601,42.0,45952.0,1922.0,1,100.0,101.0,4.4,0.0,79.5,0.0,1.06633,0.0,49.0,1.06633,100.0,100.0,6297.7,8.0,0,0,-73.900522,40.860521,D
11602,12.0,32175.0,1939.0,1,100.0,124.6,2.9,0.0,79.5,0.0,1.18104,0.0,12.0,0.37296,100.0,100.0,4405.3,9.0,0,0,-73.900039,40.854249,D
11603,38.0,33890.0,1926.0,1,100.0,109.0,5.3,0.0,79.5,0.0,1.26881,0.0,15.0,0.44261,100.0,100.0,1542.5,11.0,0,0,-73.904938,40.813779,D
11605,100.0,27360.0,1933.0,1,100.0,18.5,4.1,0.0,79.5,0.0,0.91374,0.0,8.0,0.2924,100.0,100.0,2247.1,7.0,0,0,-73.884975,40.882472,A
11618,36.0,27790.0,1913.0,1,100.0,107.8,5.4,0.0,79.5,0.0,1.11551,0.0,6.0,0.2159,0.0,100.0,4110.0,8.0,0,0,-73.904509,40.827634,D
11619,77.0,33750.0,1926.0,1,100.0,86.4,3.8,0.0,79.5,0.0,1.0963,0.0,14.0,0.41481,0.0,90.0,3785.1,6.0,0,0,-73.899821,40.872089,B
11636,41.0,34262.0,1923.0,1,100.0,104.7,6.2,0.0,79.5,0.0,1.40097,0.0,48.0,1.40097,100.0,100.0,5697.9,11.0,0,0,-73.908519,40.844336,D
11637,18.0,44820.0,1931.0,1,100.0,115.0,6.3,0.0,79.5,0.0,1.20482,0.0,54.0,1.20482,100.0,100.0,8365.5,8.0,0,0,-73.895168,40.846858,D
11653,98.0,115597.0,1955.0,1,100.0,61.9,2.6,0.0,79.5,0.0,0.76992,0.0,89.0,0.76992,90.0,100.0,3905.4,5.0,0,0,-73.909625,40.886839,A
11659,70.0,31345.0,1998.0,1,100.0,80.3,1.8,0.0,79.5,0.0,1.30802,0.0,0.0,0.0,71.80354893328818,94.88406218655967,3373.0,2.0,0,0,-73.902969,40.835812,C
11668,55.0,37000.0,1920.0,1,100.0,94.1,4.0,0.0,79.5,0.0,1.13514,0.0,42.0,1.13514,71.80354893328818,94.88406218655967,2998.6,15.0,0,0,-73.903234,40.857625,D
11669,44.0,53740.0,1922.0,1,95.0,99.4,5.0,0.0,79.5,0.0,1.1537,0.0,62.0,1.1537,90.0,90.0,6415.4635607573155,13.0,0,0,-73.912882,40.84387,D
11676,100.0,28800.0,1959.0,1,100.0,26.5,4.3,0.0,79.5,0.0,1.04167,0.0,30.0,1.04167,71.80354893328818,94.88406218655967,2115.5,8.0,0,0,-73.90389,40.850936,A
11677,100.0,33600.0,1959.0,1,100.0,22.6,4.6,0.0,79.5,0.0,1.16071,0.0,39.0,1.16071,71.80354893328818,94.88406218655967,2224.7,7.0,0,0,-73.901138,40.854807,A
11678,11.0,23604.199999999997,1939.0,1,100.0,140.1,3.9,0.0,79.5,0.0,1.25786,0.0,28.0,1.25786,71.80354893328818,94.88406218655967,6415.4635607573155,8.0,0,0,-73.92820744000001,40.831295,D
11679,45.0,40500.0,1925.0,1,100.0,108.1,4.7,0.0,79.5,0.0,1.50617,0.0,61.0,1.50617,71.80354893328818,94.88406218655967,4329.7,16.0,0,0,-73.883052,40.853047,D
11682,40.0,30695.0,1938.0,1,95.0,94.5,3.4,0.0,79.5,0.0,0.78189,0.0,24.0,0.78189,90.0,90.0,2310.4,7.0,0,0,-73.901558,40.858707,D
11686,14.0,179283.0,1926.0,1,100.0,113.9,6.0,0.0,79.5,0.0,0.73627,0.73627,0.0,0.0,0.0,0.0,6415.4635607573155,21.0,5,0,-73.919292,40.836725,D
11687,60.0,58620.0,1936.0,1,95.0,80.2,4.0,0.0,79.5,0.0,0.83589,0.0,49.0,0.83589,90.0,90.0,6525.6,6.0,0,0,-73.897528,40.858333,C
11688,62.0,32546.0,1922.0,1,95.0,90.7,3.9,0.0,79.5,0.0,1.13685,0.0,37.0,1.13685,90.0,90.0,2857.4,7.0,0,0,-73.905134,40.858241,C
11689,38.0,50190.0,1924.0,1,95.0,100.8,4.2,0.0,79.5,0.0,0.97629,0.0,49.0,0.97629,90.0,90.0,6415.4635607573155,8.0,0,0,-73.905032,40.853792,D
11691,58.0,45482.0,1913.0,1,95.0,88.1,3.5,0.0,79.5,0.0,0.92344,0.0,42.0,0.92344,90.0,90.0,5778.8,9.0,0,0,-73.909339,40.815303,C
11692,71.0,35957.0,1913.0,1,95.0,82.8,4.0,0.0,79.5,0.0,1.11244,0.0,40.0,1.11244,90.0,90.0,6415.4635607573155,9.0,0,0,-73.908324,40.815363,B
11693,76.0,57994.0,1939.0,1,100.0,85.1,4.5,0.0,79.5,0.0,1.20702,0.0,70.0,1.20702,71.80354893328818,94.88406218655967,2984.7,9.0,0,0,-73.82910461,40.842087,B
11697,19.0,46402.0,1924.0,1,95.0,116.3,4.1,0.0,79.5,0.0,0.94824,0.0,44.0,0.94824,90.0,90.0,6574.9,8.0,0,0,-73.920826,40.83453,D
11698,2.0,49796.0,1924.0,1,95.0,151.7,7.1,0.0,79.5,0.0,0.88361,0.0,44.0,0.88361,90.0,90.0,9765.4,7.0,0,0,-73.905987,40.848534,D
11703,38.0,32423.0,1927.0,1,95.0,96.4,5.1,0.0,79.5,0.0,0.98695,0.0,32.0,0.98695,90.0,90.0,4247.8,8.0,0,0,-73.900648,40.853434,D
11709,19.0,46652.0,1928.0,1,100.0,100.5,5.032275006740363,0.0,79.5,0.0,1.05033,0.0,16.0,0.34296,71.80354893328818,94.88406218655967,4402.3,3.0,0,0,-73.926714,40.834282,D
11722,100.0,31732.0,1931.0,1,95.0,22.9,4.7,0.0,79.5,0.0,1.10299,0.0,35.0,1.10299,90.0,90.0,4349.9,7.0,0,0,-73.888943,40.842664,A
11723,100.0,60141.0,1926.0,1,95.0,19.9,4.0,0.0,79.5,0.0,1.01428,0.0,61.0,1.01428,90.0,90.0,12113.5,21.0,0,0,-73.89167,40.844174,A
11725,43.0,63061.0,1926.0,1,95.0,99.0,5.4,0.0,79.5,0.0,1.15761,0.0,73.0,1.15761,90.0,90.0,6415.4635607573155,19.0,0,0,-73.886672,40.843515,D
11727,99.0,63750.0,1964.0,1,95.0,29.1,5.9,0.0,79.5,0.0,1.00392,0.0,64.0,1.00392,0.0,90.0,27406.4,4.0,0,0,-73.873154,40.834337,A
11728,33.0,181776.0,1963.0,1,100.0,83.3,4.8,0.0,79.5,0.0,0.82519,0.30257,66.0,0.36308,0.0,90.0,17274.2,5.0,0,0,-73.922473,40.848494,D
11729,25.0,55643.0,1921.0,1,95.0,102.8,5.5,0.0,79.5,0.0,1.04236,0.0,58.0,1.04236,0.0,90.0,6415.4635607573155,11.0,0,0,-73.913017,40.840044,D
11730,45.0,62100.0,1927.0,1,95.0,89.7,3.9,0.0,79.5,0.0,0.88567,0.0,55.0,0.88567,0.0,90.0,7193.9,10.0,0,0,-73.904602,40.859111,D
11731,70.0,86793.0,1937.0,1,95.0,65.4,4.6,0.0,79.5,0.0,0.82956,0.0,72.0,0.82956,0.0,90.0,7109.5,10.0,0,0,-73.903008,40.856367,C
11733,50.0,28122.0,1922.0,1,100.0,87.8,4.4,0.0,79.5,0.0,1.24458,0.0,6.0,0.21336,71.80354893328818,94.88406218655967,3133.4,7.0,0,0,-73.902631,40.856674,D
