,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,weather_normalized_site_electricity_intensity_kwh_ft,weather_normalized_site_natural_gas_intensity_therms_ft,weather_normalized_site_electricity_kwh,direct_ghg_emissions_metric_tons_co2e,total_ghg_emissions_intensity_kgco2e_ft,direct_ghg_emissions_intensity_kgco2e_ft,egrid_output_emissions_rate_kgco2e_mbtu,avoided_emissions_offsite_green_power_metric_tons_co2e,percent_of_electricity_that_is_green_power,multifamily_housing_number_of_bedrooms_density_number_per_1_000_sq_ft,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_used_to_compute_metrics,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,community_board,census_tract,longitude,latitude
14804,9,28000.0,1930.0,1,100,6.9,1.0,194547.1,148.3,7.2,5.3,79.5,0.0,0.0,1.4,1.17857,0.0,33.0,1.17857,73.35970197368421,95.78447655077947,3841.4,4.0,0,0,205.0,20502.0,-73.917651,40.851389
14809,58,26563.0,1990.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,55.5,2.1,2.1,79.5,0.0,0.0,0.7639919039999999,0.60234,0.0,8.0,0.30117,100.0,100.0,2838.1,1.0,0,0,207.0,423.0,-73.879577,40.875929
14811,100,26768.0,1909.7084,1,100,3.6,0.1,95442.8,18.7,1.7,0.7,79.5,0.0,0.0,1.30753,0.74716,0.0,20.0,0.74716,90.0,90.0,4594.425778134381,4.0,3,0,203.0,151.0,-73.898641,40.832287
14812,28,26632.0,2006.0,1,100,5.2,0.9,139669.5,120.5,6.0,4.5,79.5,0.0,0.0,1.4644,1.01382,0.0,27.0,1.01382,90.0,90.0,2641.7,4.0,3,0,208.0,279.0,-73.898606,40.881936
14824,36,137324.0,2016.0,1,100,10.9,0.2,1494452.5,114.2,3.8,0.8,79.5,0.0,0.0,0.94667,0.94667,0.0,130.0,0.94667,90.0,100.0,3641.3,5.0,0,0,201.0,31.0,-73.92822874,40.8075377
14853,64,32405.0,1920.0,1,100,5.2,0.7,169859.6,128.5,5.4,4.0,79.5,0.0,0.0,2.22188,1.35782,0.0,44.0,1.35782,73.35970197368421,95.78447655077947,4730.7,7.0,1,0,205.0,23703.0,-73.900072,40.859203
14854,37,36936.0,1927.0,2,100,5.7,1.0,210451.8,189.3,6.7,5.1,79.5,0.0,0.0,2.11176,1.48906,0.0,55.0,1.48906,73.35970197368421,95.78447655077947,4594.425778134381,8.0,5,0,205.0,23704.0,-73.901576,40.85672
14855,66,24161.0,1923.0,1,100,4.7,0.8,112852.9,100.0,5.5,4.1,79.5,0.0,0.0,1.98667,1.53139,0.0,37.0,1.53139,73.35970197368421,95.78447655077947,850.5,4.0,2,0,205.0,23703.0,-73.900532,40.858465
14856,100,42000.0,1923.0,1,100,3.8,0.1,161088.7,13.9,1.4,0.3,79.5,0.0,0.0,1.45238,0.71429,0.0,30.0,0.71429,73.35970197368421,95.78447655077947,4594.425778134381,6.0,3,0,207.0,269.0,-73.905122,40.869096
14879,90,25250.0,1927.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,102.6,4.1,4.1,79.5,0.0,0.0,1.70297,1.10891,0.0,5.0,0.19802,100.0,100.0,3242.8,1.0,0,0,207.0,42901.0,-73.876555,40.875396
14884,61,26250.0,1926.0,1,100,5.7,0.5096468802428696,150652.8,128.8,6.5,4.9,79.5,0.0,0.0,1.90476,1.21905,0.0,32.0,1.21905,90.0,100.0,3022.7,8.0,1,0,206.0,389.0,-73.882834,40.855509
14885,94,37000.0,1941.0,1,100,3.6,0.5096468802428696,131888.0,86.6,3.3,2.3,79.5,0.0,0.0,1.37838,1.13514,0.0,42.0,1.13514,90.0,100.0,3427.2,6.0,0,0,207.0,265.0,-73.900899,40.864537
14886,82,39240.0,1930.0,1,100,4.1,0.5096468802428696,161379.4,101.0,3.7,2.6,79.5,0.0,0.0,1.19776,1.04485,0.0,41.0,1.04485,90.0,100.0,3527.8,8.0,1,0,212.0,418.0,-73.858939,40.88786849
14888,52,30935.0,1932.0,1,100,4.6,0.5096468802428696,142935.9,168.7,6.7,5.5,79.5,0.0,0.0,1.42234,1.16373,0.0,36.0,1.16373,90.0,100.0,2979.0,8.0,0,0,212.0,420.0,-73.859469,40.88786849
14910,53,73495.0,1912.0,3,100,4.4,0.9,320656.6,336.5,5.8,4.6,79.5,0.0,0.0,2.05456,0.84359,0.0,62.0,0.84359,73.35970197368421,95.78447655077947,7520.2,5.0,4,0,202.0,159.0,-73.894121,40.820991
14912,4,26315.0,1940.0,1,100,4.5,1.2,118708.3,158.7,7.3,6.0,79.5,0.0,0.0,1.39996,1.20008,0.0,0.0,0.0,73.35970197368421,95.78447655077947,5406.2,9.0,0,0,207.0,263.0,-73.902867,40.863353
14913,3,25250.0,1940.0,1,100,4.3,1.3,107533.3,160.4,7.5,6.4,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,3297.8,7.0,0,0,207.0,40502.0,-73.888694,40.866611
14914,100,46523.0,1927.0,1,100,4.5,0.1,208311.4,16.5,1.6,0.4,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4781.5,9.0,0,0,204.0,195.0,-73.922778,40.831169
14915,1,26472.0,1917.0,1,100,10.4,1.1,275012.0,145.7,8.4,5.5,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,11.0,0,0,203.0,161.0,-73.886698,40.837013
14916,1,36301.0,1931.0,1,100,5.0,1.9,179923.7,931.0,14.1,11.0,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4760.1,7.0,0,0,203.0,161.0,-73.885472,40.837583
14917,24,28699.0,2007.0,1,100,6.5,0.7,187510.4,91.9,5.0,3.2,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,2739.6,5.0,0,0,202.0,12901.0,-73.899019,40.823702
14918,18,25152.0,2012.0,1,100,7.6,0.6,190180.6,74.7,5.1,3.0,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,4594.425778134381,5.0,0,0,203.0,185.0,-73.90759,40.823789
14919,43,34754.0,2012.0,1,100,7.0,0.4,241960.8,76.5,4.1,2.2,79.5,0.0,0.0,1.4,1.2,0.0,0.0,0.0,73.35970197368421,95.78447655077947,1660.3,6.0,0,0,204.0,17901.0,-73.914363,40.83581
14920,83,420055.1124,1940.0,3,100,4.0,0.1,2258430.2566799996,1412.6,4.2,0.4,79.5,0.0,0.0,1.53331,1.03821,0.27313,190.0,0.76508,73.35970197368421,95.78447655077947,4594.425778134381,29.29159999999996,0,0,209.0,21001.0,-73.860229,40.838834
14921,82,66846.0,2015.0,3,100,4.6,0.5,306154.2,181.7,4.0,2.7,79.5,0.0,0.0,1.60069,0.89759,0.89759,0.0,0.0,73.35970197368421,95.78447655077947,579.7688,7.0,5,0,204.0,209.0,-73.913498,40.843001
14923,67,26250.0,1917.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,128.8,4.9,4.9,79.5,0.0,0.0,1.25714,1.25714,0.0,6.0,0.22857,100.0,100.0,1982.3,1.0,0,0,205.0,21502.0,-73.916823,40.848347
14926,39,59400.0,1910.0,1,100,8.2,0.7,543683.2,233.0,5.8,3.5,79.5,0.0,0.0,2.13805,1.14478,0.0,68.0,1.14478,0.0,100.0,9263.5,11.0,0,0,203.0,185.0,-73.906615,40.825695
14928,8,46200.0,1958.0,1,100,4.5,1.2,207273.4,261.4,7.0,5.7,79.5,0.0,0.0,1.4,1.1039,0.0,16.0,0.34632,73.35970197368421,95.78447655077947,5325.4,5.0,0,0,211.0,228.0,-73.863358,40.856728
14929,64,55776.0,1920.0,1,100,4.7,0.7,263854.2,203.6,5.0,3.7,79.5,0.0,0.0,1.84667,1.03987,0.0,58.0,1.03987,0.0,100.0,5701.7,11.0,0,0,204.0,225.0,-73.91289,40.840354
14930,43,41225.0,1962.0,1,100,3.9,0.8,160678.5,161.5,5.0,3.9,79.5,0.0,0.0,1.4,1.04306,0.0,14.0,0.3396,73.35970197368421,95.78447655077947,3106.5,4.0,0,0,211.0,248.0,-73.859882,40.856279
14932,33,67920.0,1928.0,1,100,6.1,0.8,415943.0,260.7,5.5,3.8,79.5,0.0,0.0,1.44287,0.86867,0.0,59.0,0.86867,0.0,100.0,4594.425778134381,14.0,0,0,209.0,5002.0,-73.878694,40.826482
14935,62,29762.0,2010.0,1,100,7.2,0.8,214456.2,110.1,5.6,3.7,79.5,0.0,0.0,1.88159,1.7787370479999998,0.0,56.0,1.6374015279999985,73.35970197368421,95.78447655077947,579.7688,10.0,3,0,207.0,40502.0,-73.890795,40.863847
15007,87,420055.1124,1972.0,1,100,2.6,0.6,1196946.6,1422.4,3.8,3.1,79.5,0.0,0.0,1.24817,0.68909,0.68909,0.0,0.0,50.0,80.0,24999.9,4.0,0,0,208.0,309.0,-73.912461,40.875121
15008,93,65619.0,2016.0,1,100,5.5,0.3,382458.3,110.9,3.1,1.6,79.5,0.0,0.0,1.32584,1.3106,1.112238732,0.0,0.0,30.0,90.0,2007.2,5.0,3,0,208.0,345.0,-73.896408,40.88786849
15036,29,65667.0,1927.0,1,100,4.7,0.9,310584.1,286.8,5.7,4.4,79.5,0.0,0.0,1.20304,1.00507,0.0,66.0,1.00507,90.0,100.0,8950.4,9.0,0,0,204.0,193.0,-73.925212,40.832955
15038,97,89457.0,1927.0,1,100,4.2,0.3,374367.9,131.6,2.6,1.5,79.5,0.0,0.0,1.08432,1.00607,0.0,90.0,1.00607,90.0,100.0,7162.9,9.0,0,0,204.0,193.0,-73.92822874,40.834676
15039,69,59952.0,1929.0,1,100,4.4,0.6,263302.2,199.2,4.5,3.3,79.5,0.0,0.0,1.5846,0.95076,0.0,57.0,0.95076,73.35970197368421,95.78447655077947,6602.3,7.0,0,0,204.0,193.0,-73.924908,40.833529
15040,25,58896.0,1922.0,1,100,4.4,1.1,258119.5,329.5,6.8,5.6,79.5,0.0,0.0,1.85072,0.91687,0.0,54.0,0.91687,73.35970197368421,95.78447655077947,3630.0,10.0,0,0,207.0,401.0,-73.896397,40.865265
15041,100,72727.0,1930.0,1,100,4.3,0.5096468802428696,312872.9,19.4,1.5,0.3,79.5,0.0,0.0,1.43,1.0725,0.0,78.0,1.0725,90.0,100.0,8345.9,13.0,0,0,204.0,201.0,-73.926339,40.839584
15042,64,420055.1124,1924.0,1,100,3.8,0.8,1600620.4,1512.693959999999,5.2,4.1,79.5,0.0,0.0,1.66529,0.6576,0.6576,0.0,0.0,90.0,100.0,4594.425778134381,5.0,0,0,205.0,22701.0,-73.910096,40.84593
15043,58,69590.0,1987.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,0.0,0.0,0.0,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,0.0,0,0,206.0,397.0,-73.889679,40.860807
15044,58,66826.0,1987.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,0.0,0.0,0.0,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,0.0,0,0,206.0,397.0,-73.889679,40.860807
15046,58,46896.0,1940.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,0.0,0.0,0.0,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,0.0,0,0,206.0,397.0,-73.889679,40.860807
15049,58,99725.0,1951.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,0.0,0.0,0.0,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,0.0,0,0,206.0,397.0,-73.889679,40.860807
15051,37,75420.0,1927.0,1,100,5.2,0.9,394812.2,320.4,5.7,4.2,79.5,0.0,0.0,1.59109,0.92814,0.0,70.0,0.92814,90.0,100.0,8245.2,6.0,0,0,205.0,24501.0,-73.915981,40.854459
15058,58,52941.0,1959.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,0.0,0.0,0.0,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,0.0,0,0,206.0,397.0,-73.889679,40.860807
15061,56,60587.0,1922.0,1,100,3.4,0.5096468802428696,207492.8,247.0,5.0,4.1,79.5,0.0,0.0,1.33692,0.9408,0.0,57.0,0.9408,90.0,100.0,4594.425778134381,7.0,0,0,207.0,40502.0,-73.891005,40.865944
15065,58,45409.0,1911.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,0.0,0.0,0.0,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,0.0,0,0,206.0,397.0,-73.889679,40.860807
15068,58,31570.0,1946.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,0.0,0.0,0.0,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,0.0,0,0,206.0,397.0,-73.889679,40.860807
15069,100,76860.0,1923.0,1,100,3.4,0.0,262303.2,18.3,1.2,0.2,79.5,0.0,0.0,1.30107,0.81967,0.0,63.0,0.81967,90.0,100.0,5861.3,17.0,0,0,208.0,273.0,-73.90248,40.871273
15070,58,142831.0,1970.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,0.0,0.0,0.0,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,0.0,0,0,206.0,397.0,-73.889679,40.860807
15073,58,50179.0,1928.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,0.0,0.0,0.0,79.5,0.0,0.0,1.511241939483864,0.9821742159230608,0.1701013832035182,37.41073014359136,0.5740309088543875,73.35970197368421,95.78447655077947,4594.425778134381,0.0,0,0,206.0,397.0,-73.889679,40.860807
15074,3,76860.0,1923.0,1,100,3.8,1.5,288751.9,565.9,8.4,7.4,79.5,0.0,0.0,1.30107,0.81967,0.0,63.0,0.81967,90.0,100.0,11829.1,16.0,0,0,208.0,273.0,-73.902443,40.871419
15077,14,72000.0,1928.0,1,100,5.3,1.1,381574.8,410.8,7.2,5.7,79.5,0.0,0.0,1.55556,1.11111,0.0,80.0,1.11111,90.0,100.0,11510.6,11.0,0,0,204.0,225.0,-73.909698,40.838637
15078,72,57202.0,1927.0,1,100,5.3,0.6,315568.3,189.8,4.6,3.2,79.5,0.0,0.0,1.88805,1.13632,0.0,65.0,1.13632,90.0,100.0,6534.5,14.0,0,0,202.0,83.0,-73.903643,40.812269
15083,1,51007.0,1937.0,1,100,6.0,1.9,303942.6,646.3,14.1,11.0,79.5,0.0,0.0,1.45078,1.1371,0.0,58.0,1.1371,90.0,100.0,9301.3,7.0,0,0,204.0,211.0,-73.922157,40.840342
15086,89,69507.0,1931.0,1,100,3.4,0.3,237177.6,210.3,4.0,3.0,79.5,0.0,0.0,1.338,0.86322,0.0,60.0,0.86322,80.0,90.0,4731.4,10.0,0,0,212.0,434.0,-73.854501,40.88786849
15090,62,31500.0,1919.0,1,100,4.0,0.5,124839.6,153.0,6.0,4.9,79.5,0.0,0.0,1.96825,0.98413,0.0,31.0,0.98413,100.0,100.0,2964.8,9.0,0,0,207.0,40701.0,-73.89052,40.870445
15091,80,27000.0,1928.0,1,100,3.3,0.0,88895.6,75.9,3.7,2.8,79.5,0.0,0.0,1.0,0.77778,0.0,0.0,0.0,100.0,100.0,763.8,10.0,0,0,212.0,42902.0,-73.867863,40.88786849
15122,28,36294.0,2002.0,1,100,10.6,0.3,382981.6,61.0,4.5,1.7,79.5,0.0,0.0,1.21232,0.79903,0.0,29.0,0.79903,73.35970197368421,95.78447655077947,2168.6,4.0,5,0,205.0,231.0,-73.903843,40.846032
15133,100,49000.0,1936.0,1,95,3.9,0.1,192033.1,16.2,1.4,0.3,79.5,0.0,0.0,1.38776,0.85714,0.0,14.0,0.28571,100.0,100.0,4489.4,7.0,0,0,207.0,42901.0,-73.875476,40.873945
15136,99,27000.0,1924.0,1,90,4.7,0.1,125600.0,14.9,1.9,0.6,79.5,0.0,0.0,1.48148,1.11111,0.0,0.0,0.0,100.0,100.0,3058.4,7.0,0,0,207.0,40501.0,-73.892262,40.866908
15146,47,127814.0,1948.0,1,100,4.2,0.8,566659.7,546.9,5.2,4.0,79.5,0.0,0.0,1.30659,0.84498,0.84498,0.0,0.0,90.0,90.0,4594.425778134381,7.0,0,0,204.0,18301.0,-73.921838,40.828347
15156,94,39000.0,1924.0,1,100,7.104354130776716,0.5096468802428696,872669.6045350895,128.6,3.3,3.3,79.5,0.0,0.0,1.23077,0.82051,0.0,7.0,0.17949,100.0,100.0,2393.0,1.0,0,0,207.0,423.0,-73.879273,40.873982
15227,1,395500.0,1954.0,1,100,14.258319999999992,0.1,2258430.2566799996,178.0,8.9,0.4,79.5,0.0,0.0,1.22377,1.22377,0.0,190.0,1.22377,90.0,90.0,3519.6,7.0,0,0,209.0,31.0,-73.865804,40.814473
15229,1,50400.0,1931.0,1,100,14.258319999999992,0.8,879482.5,206.0,8.8,4.1,79.5,0.0,0.0,1.19048,0.95238,0.0,48.0,0.95238,90.0,100.0,5137.6,13.0,0,0,204.0,199.0,-73.927351,40.836503
15230,97,85813.0,1927.0,1,100,6.8,0.1,593875.0,51.7,2.4,0.6,79.5,0.0,0.0,1.52658,1.18863,0.0,102.0,1.18863,90.0,100.0,15133.6,7.0,0,0,203.0,167.0,-73.898912,40.839561
15298,53,31320.0,1962.0,1,100,5.9,0.0,184781.1,165.4,6.9,5.3,79.5,0.0,0.0,1.46871,1.27714,0.0,40.0,1.27714,100.0,100.0,4594.425778134381,5.0,0,0,211.0,33201.0,-73.86857,40.859377
15300,100,31820.0,2015.0,1,100,1.8,0.5096468802428696,57895.5,32.6,1.5,1.0,79.5,0.0,0.0,1.14394,0.97423,0.0,16.0,0.50283,73.35970197368421,95.78447655077947,2205.4,3.0,0,0,205.0,23301.0,-73.907765,40.85092
15326,100,37800.0,2016.0,1,100,1.4,0.2,51556.6,44.3,1.5,1.2,79.5,0.0,0.0,1.2963,1.19048,0.0,16.0,0.42328,73.35970197368421,95.78447655077947,1985.8,3.0,0,0,206.0,363.0,-73.884934,40.843525
15327,94,27927.0,2016.0,1,100,2.6,0.5,71834.3,78.7,3.5,2.8,79.5,0.0,0.0,1.4,1.3965,0.0,20.0,0.71615,73.35970197368421,95.78447655077947,28492.038679999983,3.0,0,0,203.0,141.0,-73.913798,40.823475
15339,57,37514.0,1920.0,1,100,5.6,0.6,222519.1,122.0,4.7,3.1,79.5,0.0,0.0,1.38615,1.06627,0.0,40.0,1.06627,90.0,100.0,4377.8,10.0,0,0,207.0,40302.0,-73.892997,40.865858
15340,54,43660.0,1920.0,1,100,3.5,0.9,152078.5,186.2,5.2,4.3,79.5,0.0,0.0,1.46587,0.96198,0.0,42.0,0.96198,90.0,100.0,4726.4,7.0,0,0,207.0,40501.0,-73.891408,40.867207
15341,81,30420.0,1920.0,1,100,4.3,0.1,129404.1,111.3,4.9,3.7,79.5,0.0,0.0,1.41354,0.82183,0.0,25.0,0.82183,90.0,100.0,3559.6,5.0,0,0,207.0,40501.0,-73.892461,40.866684
15342,39,28290.0,1920.0,1,100,4.8,0.9,135585.0,121.3,5.7,4.3,79.5,0.0,0.0,1.37858,1.16649,0.0,33.0,1.16649,90.0,100.0,4766.7,8.0,0,0,207.0,40501.0,-73.891372,40.867166
15355,59,54571.0,1924.0,1,100,4.4,0.9,239330.9,240.7,5.6,4.4,79.5,0.0,0.0,2.16232,1.08116,0.0,59.0,1.08116,73.35970197368421,95.78447655077947,3412.6,5.0,4,0,204.0,223.0,-73.915893,40.84112
15356,52,104288.0,1927.0,2,100,5.1,0.8,534440.2,430.7,5.6,4.1,79.5,0.0,0.0,2.03283,1.01642,0.0,106.0,1.01642,73.35970197368421,95.78447655077947,12526.9,9.0,5,0,204.0,223.0,-73.915766,40.841331
15357,52,47797.0,1925.0,1,100,4.8,0.9,227876.8,210.6,5.7,4.4,79.5,0.0,0.0,2.05034,1.02517,0.0,49.0,1.02517,73.35970197368421,95.78447655077947,4594.425778134381,8.0,3,0,204.0,22702.0,-73.913727,40.844176
15358,62,47084.0,1928.0,1,100,4.8,0.9,224967.8,199.7,5.6,4.2,79.5,0.0,0.0,2.29377,1.14689,0.0,54.0,1.14689,73.35970197368421,95.78447655077947,4019.3,5.0,2,0,204.0,209.0,-73.914124,40.842126
15359,83,45582.0,1928.0,1,100,3.9,0.7,178534.8,153.8,4.5,3.4,79.5,0.0,0.0,2.1061,1.05305,0.0,48.0,1.05305,73.35970197368421,95.78447655077947,4594.425778134381,5.0,3,0,204.0,209.0,-73.914296,40.843347
15360,66,53964.0,1926.0,1,100,3.8,0.8,207734.5,221.3,5.2,4.1,79.5,0.0,0.0,1.92721,0.96361,0.0,52.0,0.96361,73.35970197368421,95.78447655077947,4677.6,5.0,4,0,204.0,22702.0,-73.912795,40.843955
15361,58,33750.0,1928.0,1,100,3.4,0.9,115950.9,151.9,5.4,4.5,79.5,0.0,0.0,1.77778,0.88889,0.0,30.0,0.88889,73.35970197368421,95.78447655077947,2296.2,5.0,2,0,204.0,209.0,-73.914218,40.841991
15362,63,65056.0,1926.0,1,100,4.4,0.9,283383.4,274.5,5.4,4.2,79.5,0.0,0.0,2.18274,1.09137,0.0,71.0,1.09137,73.35970197368421,95.78447655077947,15607.1,5.0,4,0,204.0,22702.0,-73.91277,40.844027
15363,82,52220.0,1926.0,1,100,3.7,0.7,195080.7,186.4,4.6,3.6,79.5,0.0,0.0,2.10647,1.05324,0.0,55.0,1.05324,73.35970197368421,95.78447655077947,3817.3,6.0,5,0,204.0,209.0,-73.914683,40.842804
15364,81,66260.0,1928.0,1,100,4.5,0.6,297918.8,195.4,4.2,2.9,79.5,0.0,0.0,1.81105,0.90552,0.0,60.0,0.90552,73.35970197368421,95.78447655077947,8182.2,5.0,4,0,204.0,209.0,-73.914423,40.843166
15365,81,84800.0,1926.0,2,100,3.9,0.8,333706.8,328.0,5.0,3.9,79.5,0.0,0.0,2.47642,1.23821,0.0,105.0,1.23821,73.35970197368421,95.78447655077947,6151.5,6.0,4,0,204.0,209.0,-73.914915,40.842478
15367,87,127440.0,2016.0,1,100,4.8,0.5,610672.8,297.9,3.7,2.3,79.5,0.0,0.0,1.63214,0.9887,0.9887,0.0,0.0,73.35970197368421,95.78447655077947,9001.1,5.0,2,0,204.0,173.0,-73.916977,40.826203
15381,37,68000.0,1926.0,1,100,5.1,0.9,347938.7,302.6,5.9,4.5,79.5,0.0,0.0,1.47059,1.22059,0.0,83.0,1.22059,90.0,100.0,9184.1,8.0,0,0,204.0,22102.0,-73.916978,40.83758
15384,56,49042.0,1926.0,1,100,4.8,0.9,236399.5,216.1,5.7,4.4,79.5,0.0,0.0,2.20219,1.1011,0.0,54.0,1.1011,73.35970197368421,95.78447655077947,3564.5,6.0,4,0,204.0,209.0,-73.914388,40.841753
15385,66,60401.0,1924.0,1,100,4.8,0.8,292773.6,240.9,5.3,4.0,79.5,0.0,0.0,2.25162,1.12581,0.0,68.0,1.12581,73.35970197368421,95.78447655077947,6732.5,5.0,4,0,204.0,223.0,-73.915551,40.84009
15386,50,81640.0,1927.0,1,100,5.4,0.9,442679.8,371.1,6.0,4.5,79.5,0.0,0.0,2.35179,1.17589,0.0,96.0,1.17589,73.35970197368421,95.78447655077947,4594.425778134381,5.0,5,0,204.0,209.0,-73.914777,40.842703
15411,30,46000.0,1929.0,1,100,4.1,1.0,188546.3,235.4,6.3,5.1,79.5,0.0,0.0,1.52174,1.04348,0.0,48.0,1.04348,90.0,100.0,4594.425778134381,8.0,0,0,205.0,251.0,-73.905634,40.857462
15414,35,60200.0,1999.0,1,100,7.2,0.9,431332.3,267.4,6.4,4.4,79.5,0.0,0.0,2.14286,1.42857,0.0,86.0,1.42857,0.0,0.0,4594.425778134381,4.0,0,0,206.0,371.0,-73.887812,40.849193
15415,33,56340.0,1999.0,1,100,6.5,0.9,365556.5,251.8,6.3,4.5,79.5,0.0,0.0,1.91693,1.27796,0.0,72.0,1.27796,0.0,0.0,7469.3,5.0,0,0,206.0,373.0,-73.890233,40.849329
15416,83,105000.0,1999.0,1,100,4.1,0.5,425396.1,263.8,3.6,2.5,79.5,0.0,0.0,1.2,0.8,0.0,84.0,0.8,0.0,0.0,6597.8,5.0,0,0,203.0,123.0,-73.889337,40.831924
15442,29,31751.0,1927.0,1,100,4.3,1.2,135174.1,184.3,7.0,5.8,79.5,0.0,0.0,1.9212,1.2598,0.0,40.0,1.2598,90.0,100.0,4120.1,7.0,0,0,211.0,33202.0,-73.868413,40.863587
15464,50,47886.0,1931.0,1,100,3.6,0.9,173354.4,220.3,5.6,4.6,79.5,0.0,0.0,1.62887,1.02326,0.0,49.0,1.02326,0.0,100.0,3717.8,7.0,0,0,211.0,33202.0,-73.868229,40.861367
15476,11,29400.0,1917.0,1,100,4.6,0.1,135190.1,298.2,11.4,10.1,79.5,0.0,0.0,1.97279,1.22449,0.0,36.0,1.22449,90.0,100.0,5320.1,9.0,0,0,204.0,195.0,-73.920382,40.831072
15477,72,41184.0,1922.0,1,100,4.1,0.1,167591.2,200.0,6.0,4.9,79.5,0.0,0.0,1.60256,1.01981,0.0,42.0,1.01981,90.0,100.0,5785.4,7.0,0,0,204.0,18102.0,-73.916431,40.832889
15478,38,32150.0,1939.0,1,100,4.2,0.0,134826.6,226.0,8.2,7.0,79.5,0.0,0.0,1.67963,0.80871,0.0,26.0,0.80871,90.0,100.0,3108.2,8.0,0,0,204.0,22902.0,-73.908881,40.843757
15479,66,25980.0,1920.0,1,100,5.1,0.0,132601.1,131.5,6.5,5.1,79.5,0.0,0.0,1.77059,1.3087,0.0,34.0,1.3087,90.0,100.0,2540.6,7.0,0,0,201.0,31.0,-73.906181,40.811077
15490,37,36253.0,1928.0,1,100,4.3,0.8,169493.8,151.5,5.0,3.8,79.5,0.0,0.0,1.10336,0.74477,0.0,27.0,0.74477,73.35970197368421,95.78447655077947,2931.5,5.0,4,0,204.0,209.0,-73.917452,40.842551
15491,99,83267.0,1991.0,1,100,5.3,0.2,443051.5,70.1,2.3,0.8,79.5,0.0,0.0,1.7654,0.91273,0.0,76.0,0.91273,73.35970197368421,95.78447655077947,6261.9,4.0,4,0,204.0,22101.0,-73.917732,40.838659
15492,18,27083.0,1928.0,1,100,4.6,1.3,125855.0,170.5,7.6,6.3,79.5,0.0,0.0,1.95695,1.14463,0.0,31.0,1.14463,73.35970197368421,95.78447655077947,2503.9,5.0,5,0,204.0,209.0,-73.91348,40.843028
15494,31,38634.0,1924.0,1,100,7.5,0.0,307942.6,229.6,7.7,5.6,79.5,0.0,0.0,1.78599,1.24243,0.0,48.0,1.24243,73.35970197368421,95.78447655077947,4594.425778134381,15.0,1,0,202.0,85.0,-73.899533,40.813912
