,score,largest_property_use_type_1,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site,green_power_offsite_kwh,egrid_output_emissions_rate,avoided_emissions_offsite,avoided_emissions_onsite_1,percent_of_electricity_that,multifamily_housing_total_1,multifamily_housing_number_5,multifamily_housing_number_6,multifamily_housing_number_7,multifamily_housing_percent,water_use_all_water_sources,community_board,census_tract,latitude,longitude
16500,75.0,105000.0,1999,1,100.0,70.5,4.0,0.0,84.7,0.0,0.0,0.0,0.8,0.0,84.0,0.8,0.0,8352.7,203.0,123.0,40.831924,-73.889337
16525,42.0,31751.0,1927,1,100.0,116.8,4.1,0.0,84.7,0.0,0.0,0.0,1.2598,0.0,40.0,1.2598,90.0,3306.4,211.0,33202.0,40.863587,-73.868413
16547,71.0,47886.0,1931,1,100.0,88.3,3.1,0.0,84.7,0.0,0.0,0.0,1.02326,0.0,49.0,1.02326,0.0,3052.8,211.0,33202.0,40.861367,-73.868229
16559,11.0,29400.0,1917,1,100.0,162.9,4.2,0.0,84.7,0.0,0.0,0.0,1.22449,0.0,36.0,1.22449,90.0,4851.1,204.0,195.0,40.831072,-73.920382
16560,44.0,41184.0,1922,1,100.0,108.4,4.0,0.0,84.7,0.0,0.0,0.0,1.01981,0.0,42.0,1.01981,90.0,6444.1,204.0,18102.0,40.832889,-73.916431
16561,46.0,32150.0,1939,1,100.0,109.5,3.7,0.0,84.7,0.0,0.0,0.0,0.80871,0.0,26.0,0.80871,90.0,2667.1,204.0,22902.0,40.843757,-73.908881
16562,67.0,25980.0,1920,1,100.0,91.9,4.9,0.0,84.7,0.0,0.0,0.0,1.3087,0.0,34.0,1.3087,90.0,5942.8252124221,201.0,31.0,40.811077,-73.906181
16572,63.0,36253.0,1928,1,100.0,88.4,4.0,0.0,84.7,0.0,0.0,0.0,0.93785,0.0,34.0,0.93785,72.16347480279028,2580.3,204.0,209.0,40.842551,-73.917452
16573,69.0,83267.0,1991,1,100.0,79.9,5.5,0.0,84.7,0.0,0.0,0.0,0.91273,0.0,76.0,0.91273,72.16347480279028,5966.6,204.0,22101.0,40.838659,-73.917732
16574,25.0,27083.0,1928,1,100.0,102.4,4.5,0.0,84.7,0.0,0.0,0.0,0.96001,0.0,26.0,0.96001,72.16347480279028,2176.1,204.0,209.0,40.843028,-73.91348
16576,12.0,38634.0,1924,1,100.0,135.4,7.6,0.0,84.7,0.0,0.0,0.0,1.24243,0.0,48.0,1.24243,72.16347480279028,5942.8252124221,202.0,85.0,40.813912,-73.899533
16624,15.0,34620.0,1928,1,100.0,107.8,4.8,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,4358.2,207.0,419.0,40.879387,-73.881989
16625,1.0,46500.0,1928,1,100.0,137.7,8.1,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,5942.8252124221,204.0,173.0,40.828349,-73.91678
16626,96.0,48395.0,1922,1,100.0,30.6,6.1,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,5942.8252124221,204.0,197.0,40.833516,-73.918667
16627,4.0,42000.0,1931,1,100.0,131.6,5.5,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,7471.5,204.0,193.0,40.834861,-73.927327
16628,31.0,45955.0,1923,1,100.0,100.4,3.1,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,3870.0,204.0,197.0,40.834535,-73.919775
16631,99.0,82100.0,2017,1,100.0,58.0,4.5,0.0,79.5,0.0,0.0,0.0,0.88916,0.0,73.0,0.88916,100.0,3968.9,203.0,161.0,40.837938,-73.886812
16641,51.0,60570.0,1928,1,100.0,79.4,4.3,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,8799.3,204.0,22101.0,40.838797,-73.918133
16643,87.0,25400.0,1923,1,100.0,46.1,5.6,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,4073.9,205.0,23302.0,40.848259,-73.905387
16644,1.0,30000.0,1923,1,100.0,188.6239999999998,5.1,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,7807.8,205.0,23302.0,40.84822,-73.905188
16645,25.0,73734.0,1930,1,100.0,103.1,3.6,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,9582.6,205.0,23703.0,40.860578,-73.900467
16646,67.0,28695.0,1917,1,100.0,66.4,4.7,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,5942.8252124221,204.0,17901.0,40.835151,-73.917067
16648,3.0,67500.0,1930,1,100.0,125.0,7.1,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,11640.4,209.0,5001.0,40.82526,-73.878411
16649,1.0,40986.0,1930,1,100.0,148.5,6.4,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,10492.2,209.0,48.0,40.825543,-73.875585
16650,6.0,41200.0,1930,1,100.0,126.8,4.7,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,7534.4,209.0,5001.0,40.824947,-73.878335
16651,2.0,32900.0,1923,1,100.0,148.4,5.4,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,5422.2,205.0,241.0,40.851754,-73.906698
16687,42.0,32860.0,1911,1,100.0,114.7,4.8,0.0,84.7,0.0,0.0,0.0,1.27815,0.0,42.0,1.27815,90.0,5942.8252124221,203.0,145.0,40.829866,-73.905027
16689,93.0,29315.0,1922,1,100.0,90.8,4.2,0.0,84.7,0.0,0.0,0.0,1.09159,0.0,32.0,1.09159,90.0,2029.1,205.0,21502.0,40.847021,-73.920367
16690,92.0,29315.0,1922,1,100.0,91.4,4.6,0.0,84.7,0.0,0.0,0.0,1.09159,0.0,32.0,1.09159,90.0,5516.9,205.0,21502.0,40.847128,-73.920193
16691,61.0,42140.0,1926,1,100.0,123.7,5.3,0.0,84.7,0.0,0.0,0.0,1.0916,0.0,46.0,1.0916,90.0,5842.3,210.0,204.0,40.841247,-73.849787
16692,55.13228165660345,24422.260000000002,1910,1,100.0,55.8,2.9,0.0,84.7,0.0,0.0,0.0,0.81429,0.0,0.0,0.0,90.0,5942.8252124221,210.0,516.0,40.847655,-73.82907658
16693,92.0,42000.0,1920,1,100.0,101.4,4.3,0.0,84.7,0.0,0.0,0.0,0.97619,0.0,41.0,0.97619,90.0,5942.8252124221,205.0,23501.0,40.851132,-73.904664
16695,79.0,28000.0,1925,1,100.0,111.4,4.1,0.0,84.7,0.0,0.0,0.0,1.17857,0.0,33.0,1.17857,90.0,2704.2,206.0,385.0,40.853817,-73.893533
16697,92.0,44000.0,1922,1,100.0,89.3,3.3,0.0,84.7,0.0,0.0,0.0,0.86364,0.0,38.0,0.86364,90.0,4116.1,208.0,289.0,40.877846,-73.907565
16698,74.0,43645.0,1964,1,100.0,117.6,6.6,0.0,84.7,0.0,0.0,0.0,1.21434,0.0,53.0,1.21434,90.0,5942.8252124221,208.0,277.0,40.878675,-73.901887
16701,39.0,30000.0,1928,1,100.0,95.1,3.3,0.0,84.7,0.0,0.0,0.0,0.96667,0.0,0.0,0.0,90.0,1713.8,208.0,337.0,40.8868586,-73.901522
16710,37.0,25176.0,1931,1,100.0,124.1,3.0,0.0,84.7,0.0,0.0,0.0,1.19161,0.0,30.0,1.19161,90.0,1467.8,206.0,371.0,40.8473,-73.889319
16714,56.0,33235.0,1926,1,100.0,106.3,5.3,0.0,84.7,0.0,0.0,0.0,1.20355,0.0,40.0,1.20355,90.0,7747.6,202.0,83.0,40.812739,-73.901352
16715,5.0,31050.0,1924,1,100.0,132.2,10.3,0.0,84.7,0.0,0.0,0.0,0.93398,0.0,29.0,0.93398,90.0,5942.8252124221,202.0,83.0,40.812676,-73.901345
16716,10.0,25578.0,1910,1,100.0,114.6,5.7,0.0,84.7,0.0,0.0,0.0,0.93831,0.0,24.0,0.93831,90.0,2043.7,203.0,185.0,40.826269,-73.906304
16730,46.0,36185.0,1936,1,100.0,110.9,4.1,0.0,84.7,0.0,0.0,0.0,0.99489,0.0,36.0,0.99489,100.0,3383.7,207.0,415.0,40.869192,-73.883902
16744,57.0,39520.0,1928,1,100.0,112.7,7.256123539601224,0.0,84.7,0.0,0.0,0.0,1.06275,0.0,42.0,1.06275,90.0,6793.1,202.0,83.0,40.812459,-73.901215
16745,53.0,40500.0,1924,1,100.0,102.1,4.0,0.0,84.7,0.0,0.0,0.0,1.16049,0.0,47.0,1.16049,90.0,5565.0,202.0,83.0,40.812398,-73.901211
16746,82.0,47064.0,2011,1,100.0,62.2,5.1,0.0,84.7,0.0,0.0,0.0,0.87115,0.0,41.0,0.87115,90.0,2139.4,204.0,193.0,40.833949,-73.925886
16747,69.0,28100.0,1924,1,100.0,89.4,5.0,0.0,84.7,0.0,0.0,0.0,1.35231,0.0,38.0,1.35231,90.0,5942.8252124221,205.0,22701.0,40.848177,-73.909403
16748,24.0,30000.0,1924,1,100.0,126.6,6.0,0.0,84.7,0.0,0.0,0.0,1.33333,0.0,40.0,1.33333,90.0,4754.3,204.0,17702.0,40.836318,-73.911302
16749,33.0,30000.0,1924,1,100.0,118.8,5.5,0.0,84.7,0.0,0.0,0.0,1.33333,0.0,40.0,1.33333,90.0,5942.8252124221,204.0,17702.0,40.836686,-73.911088
16750,58.0,40075.0,1926,1,100.0,95.1,7.256123539601224,0.0,84.7,0.0,0.0,0.0,1.24766,0.0,50.0,1.24766,90.0,4566.9,208.0,309.0,40.875488,-73.911712
16751,27.0,40633.0,2008,1,100.0,114.0,6.6,0.0,84.7,0.0,0.0,0.0,0.95981,0.0,39.0,0.95981,90.0,3494.9,205.0,241.0,40.852259,-73.906426
16752,40.0,26712.0,1920,1,100.0,114.5,3.8,0.0,84.7,0.0,0.0,0.0,1.08565,0.0,29.0,1.08565,90.0,4088.7,205.0,23501.0,40.854161,-73.903528
16753,34.0,44928.0,1929,1,100.0,109.3,4.5,0.0,84.7,0.0,0.0,0.0,0.93483,0.0,42.0,0.93483,90.0,3797.9,205.0,239.0,40.85639,-73.904013
16755,33.0,39600.0,1924,1,100.0,113.7,4.6,0.0,84.7,0.0,0.0,0.0,1.03535,0.0,41.0,1.03535,90.0,6213.7,204.0,22101.0,40.838742,-73.917992
16756,3.0,37770.0,1915,1,100.0,163.7,6.8,0.0,84.7,0.0,0.0,0.0,1.11199,0.0,0.0,0.0,90.0,7499.7,201.0,2701.0,40.807959600000004,-73.914865
16759,25.0,36000.0,1910,1,100.0,109.6,6.3,0.0,84.7,0.0,0.0,0.0,1.16667,0.0,0.0,0.0,90.0,5942.8252124221,201.0,2701.0,40.807959600000004,-73.914674
16762,39.0,46117.0,1926,1,100.0,108.2,5.9,0.0,84.7,0.0,0.0,0.0,1.14925,0.0,53.0,1.14925,90.0,6521.1,204.0,22101.0,40.837913,-73.917837
16763,62.0,38784.0,1925,1,100.0,91.6,5.7,0.0,84.7,0.0,0.0,0.0,1.23762,0.0,48.0,1.23762,90.0,6534.2,201.0,33.0,40.808543,-73.912914
16772,69.0,26100.0,1910,1,100.0,88.1,4.7,0.0,84.7,0.0,0.0,0.0,1.26437,0.0,33.0,1.26437,90.0,1958.7,201.0,2701.0,40.807959600000004,-73.917052
16773,87.0,25926.0,1910,1,100.0,85.2,3.9,0.0,84.7,0.0,0.0,0.0,0.92571,0.0,24.0,0.92571,90.0,2324.8,202.0,83.0,40.812479,-73.902956
16774,76.0,29230.0,1923,1,100.0,82.3,3.9,0.0,84.7,0.0,0.0,0.0,1.1974,0.0,35.0,1.1974,90.0,1805.7,202.0,83.0,40.812509,-73.902786
16775,83.0,29232.0,1910,1,100.0,74.6,4.2,0.0,84.7,0.0,0.0,0.0,1.19732,0.0,35.0,1.19732,90.0,1866.2,202.0,83.0,40.812534,-73.902707
16777,51.0,40992.0,1925,1,100.0,97.4,4.8,0.0,84.7,0.0,0.0,0.0,1.0002,0.0,41.0,1.0002,90.0,5938.0,202.0,83.0,40.813117,-73.900697
16778,49.0,38419.0,1925,1,100.0,115.2,4.8,0.0,84.7,0.0,0.0,0.0,1.09321,0.0,42.0,1.09321,90.0,6900.0,202.0,83.0,40.813161,-73.900473
16780,63.0,27575.0,1927,1,100.0,97.1,6.0,0.0,84.7,0.0,0.0,0.0,1.233,0.0,34.0,1.233,90.0,2954.1,201.0,2702.0,40.807959600000004,-73.912305
16781,37.0,26200.0,1931,1,100.0,109.2,6.3,0.0,84.7,0.0,0.0,0.0,0.91603,0.0,24.0,0.91603,90.0,2481.5,201.0,69.0,40.821149,-73.915455
16782,44.0,44366.0,1922,1,100.0,117.4,7.3,0.0,84.7,0.0,0.0,0.0,1.35239,0.0,60.0,1.35239,90.0,5942.8252124221,201.0,75.0,40.821098,-73.906755
16783,20.0,36005.0,1913,1,100.0,139.6,4.4,0.0,84.7,0.0,0.0,0.0,1.11096,0.0,40.0,1.11096,90.0,5942.8252124221,202.0,119.0,40.821663,-73.890279
16784,18.0,47826.0,1929,1,100.0,142.0,9.1,0.0,84.7,0.0,0.0,0.0,0.81546,0.0,39.0,0.81546,90.0,5942.8252124221,202.0,87.0,40.820637,-73.893894
16785,53.0,41750.0,1910,1,100.0,111.3,5.9,0.0,84.7,0.0,0.0,0.0,1.38922,0.0,58.0,1.38922,90.0,4288.6,202.0,85.0,40.815763,-73.900437
16786,51.0,39358.0,1924,1,100.0,107.6,5.1,0.0,84.7,0.0,0.0,0.0,1.27039,0.0,50.0,1.27039,90.0,6547.0,204.0,189.0,40.831406,-73.927841
16787,23.0,33200.0,1922,1,100.0,109.7,7.8,0.0,84.7,0.0,0.0,0.0,1.11446,0.0,37.0,1.11446,90.0,5942.8252124221,204.0,21302.0,40.840959,-73.920971
16789,72.0,36000.0,1928,1,100.0,69.7,6.4,0.0,84.7,0.0,0.0,0.0,1.25,0.0,45.0,1.25,90.0,5942.8252124221,212.0,434.0,40.8868586,-73.853594
16797,35.0,28279.0,1923,1,100.0,111.7,5.0,0.0,84.7,0.0,0.0,0.0,0.99013,0.0,28.0,0.99013,90.0,3408.5,206.0,36901.0,40.844814,-73.892879
16809,42.0,92748.0,1927,1,100.0,100.6,3.4,0.0,84.7,0.0,0.0,0.0,0.88412,0.0,82.0,0.88412,100.0,7758.3,207.0,255.0,40.862101,-73.909236
16834,74.0,47600.0,1925,1,95.0,79.7,3.5,0.0,84.7,0.0,0.0,0.0,1.0084,0.0,48.0,1.0084,90.0,5253.7,202.0,12901.0,40.82158,-73.898929
16835,66.0,75643.0,1926,1,95.0,89.4,3.7,0.0,84.7,0.0,0.0,0.0,0.97828,0.0,74.0,0.97828,90.0,8574.5,212.0,374.0,40.875293,-73.867797
16840,11.0,43776.0,1927,1,95.0,138.2,3.9,0.0,84.7,0.0,0.0,0.0,0.91374,0.0,40.0,0.91374,90.0,7954.0,208.0,273.0,40.876573,-73.901554
16850,42.0,37729.0,1964,1,100.0,117.2,6.5,0.0,84.7,0.0,0.0,0.0,1.37825,0.0,52.0,1.37825,90.0,1649.5,210.0,300.0,40.855675,-73.82907658
16851,71.0,26739.0,1912,1,100.0,101.9,5.0,0.0,84.7,0.0,0.0,0.0,1.04716,0.0,28.0,1.04716,90.0,2188.8,206.0,373.0,40.847606,-73.890598
16852,89.0,32932.0,1912,1,100.0,76.9,3.5,0.0,84.7,0.0,0.0,0.0,0.85024,0.0,28.0,0.85024,90.0,1962.7,206.0,373.0,40.847807,-73.891121
16853,71.0,37350.0,1940,1,100.0,101.1,3.0,0.0,84.7,0.0,0.0,0.0,0.96386,0.0,36.0,0.96386,90.0,1495.8,205.0,381.0,40.851293,-73.900391
16854,53.0,40000.0,1923,1,100.0,123.5,5.3,0.0,84.7,0.0,0.0,0.0,1.275,0.0,51.0,1.275,90.0,4417.5,207.0,253.0,40.861645,-73.903062
16858,89.0,44950.0,1924,1,100.0,88.1,3.1,0.0,84.7,0.0,0.0,0.0,1.13459,0.0,51.0,1.13459,90.0,2168.6,207.0,42902.0,40.876193,-73.874904
16859,92.0,36000.0,1924,1,100.0,83.1,2.8,0.0,84.7,0.0,0.0,0.0,1.19444,0.0,43.0,1.19444,90.0,1467.4,207.0,42902.0,40.876725,-73.874278
16860,13.0,37408.0,2003,1,100.0,91.3,7.2,0.0,84.7,0.0,0.0,0.0,0.61484,0.0,23.0,0.61484,90.0,1494.8,208.0,295.0,40.8868586,-73.90859
16879,9.0,32621.0,1923,1,100.0,138.8,5.0,0.0,84.7,0.0,0.0,0.0,0.82769,0.0,27.0,0.82769,90.0,4948.1,206.0,361.0,40.845067,-73.878848
16880,39.0,37350.0,1916,1,100.0,112.6,5.0,0.0,84.7,0.0,0.0,0.0,0.99063,0.0,37.0,0.99063,90.0,3947.5,206.0,363.0,40.845524,-73.880958
16881,39.0,34875.0,1916,1,100.0,101.6,4.3,0.0,84.7,0.0,0.0,0.0,0.88889,0.0,31.0,0.88889,90.0,3935.5,206.0,363.0,40.84559,-73.880911
16882,49.0,52000.0,1937,1,100.0,99.9,4.1,0.0,84.7,0.0,0.0,0.0,1.15385,0.0,60.0,1.15385,90.0,5942.8252124221,205.0,22901.0,40.847418,-73.904936
16884,7.0,27840.0,1926,1,100.0,140.1,7.7,0.0,84.7,0.0,0.0,0.0,1.40086,0.0,39.0,1.40086,90.0,3629.9,205.0,23704.0,40.857059,-73.902562
16885,68.0,40000.0,1923,1,100.0,112.1,4.8,0.0,84.7,0.0,0.0,0.0,1.275,0.0,51.0,1.275,90.0,3727.6,207.0,253.0,40.861816,-73.902949
16886,14.0,31815.0,1925,1,100.0,135.6,3.8,0.0,84.7,0.0,0.0,0.0,1.1944,0.0,38.0,1.1944,90.0,3224.9,204.0,199.0,40.838034,-73.923233
16888,33.0,49657.0,1932,1,100.0,103.1,3.5,0.0,84.7,0.0,0.0,0.0,0.86594,0.0,43.0,0.86594,90.0,3444.0,207.0,411.0,40.877261,-73.886484
16889,55.0,32300.0,1936,1,100.0,93.5,3.1,0.0,84.7,0.0,0.0,0.0,0.95975,0.0,31.0,0.95975,90.0,2883.7,207.0,413.0,40.872524,-73.886659
16890,42.0,35537.0,1931,1,100.0,97.0,2.7,0.0,84.7,0.0,0.0,0.0,0.84419,0.0,30.0,0.84419,90.0,1798.3,207.0,413.0,40.872453,-73.886308
16891,30.0,47145.0,1932,1,100.0,103.9,3.4,0.0,84.7,0.0,0.0,0.0,0.89087,0.0,42.0,0.89087,90.0,4958.5,207.0,415.0,40.871236,-73.885558
16892,55.0,36684.0,1926,1,100.0,99.1,3.6,0.0,84.7,0.0,0.0,0.0,1.03587,0.0,38.0,1.03587,90.0,5942.8252124221,207.0,413.0,40.872372,-73.885582
16893,19.0,36216.0,1940,1,100.0,131.5,4.0,0.0,84.7,0.0,0.0,0.0,1.24254,0.0,45.0,1.24254,90.0,5942.8252124221,207.0,413.0,40.872627,-73.885451
16894,37.0,44916.0,1948,1,100.0,103.6,3.7,0.0,84.7,0.0,0.0,0.0,1.09092,0.0,49.0,1.09092,90.0,4305.0,207.0,413.0,40.872776,-73.885411
16895,24.0,42000.0,1935,1,100.0,105.2,6.3,0.0,84.7,0.0,0.0,0.0,1.09524,0.0,46.0,1.09524,90.0,2244.6,210.0,26602.0,40.847758,-73.830294
16896,41.0,38250.0,1931,1,100.0,111.2,4.0,0.0,84.7,0.0,0.0,0.0,1.28105,0.0,49.0,1.28105,90.0,2916.4,210.0,26602.0,40.847944,-73.82907658
16897,32.0,44177.0,1933,1,100.0,112.5,4.1,0.0,84.7,0.0,0.0,0.0,1.10917,0.0,49.0,1.10917,90.0,2941.8,212.0,394.0,40.8868586,-73.865006
16898,49.0,42490.0,1928,1,100.0,104.0,3.7,0.0,84.7,0.0,0.0,0.0,1.20028,0.0,51.0,1.20028,90.0,3610.2,212.0,408.0,40.8868586,-73.86285
16899,25.0,42740.0,1928,1,100.0,123.6,4.1,0.0,84.7,0.0,0.0,0.0,1.19326,0.0,51.0,1.19326,90.0,4279.6,212.0,408.0,40.8868586,-73.862686
16900,53.0,43155.0,1922,1,100.0,104.6,3.8,0.0,84.7,0.0,0.0,0.0,1.22813,0.0,53.0,1.22813,90.0,1652.2,212.0,408.0,40.8868586,-73.862109
16901,8.0,34440.0,1928,1,100.0,143.6,5.8,0.0,84.7,0.0,0.0,0.0,1.24855,0.0,43.0,1.24855,90.0,3477.6,212.0,434.0,40.8868586,-73.855093
16902,25.0,42254.0,1940,1,100.0,121.4,3.6,0.0,84.7,0.0,0.0,0.0,1.13599,0.0,48.0,1.13599,90.0,2906.2,207.0,421.0,40.880197,-73.882133
16905,64.0,46800.0,1954,1,100.0,82.3,3.4,0.0,84.7,0.0,0.0,0.0,0.9188,0.0,43.0,0.9188,90.0,3254.0,207.0,431.0,40.883161,-73.879751
16906,100.0,39792.0,1924,1,100.0,24.0,4.7,0.0,84.7,0.0,0.0,0.0,1.2314,0.0,49.0,1.2314,90.0,8454.7,207.0,255.0,40.861215,-73.906338
16907,42.0,39792.0,1924,1,100.0,120.4,4.1,0.0,84.7,0.0,0.0,0.0,1.20627,0.0,48.0,1.20627,90.0,5942.8252124221,207.0,255.0,40.861069,-73.906468
16919,100.0,45983.0,1938,1,100.0,33.2,3.1,0.0,84.7,0.0,0.0,0.0,0.95688,0.0,44.0,0.95688,90.0,2334.8,207.0,40702.0,40.866485,-73.885237
16936,95.0,52430.0,1928,1,100.0,48.4,3.1,0.0,84.7,0.0,0.0,0.0,0.83921,0.0,44.0,0.83921,90.0,2521.7,207.0,421.0,40.881102,-73.881704
16970,39.0,39000.0,1920,1,100.0,107.7,5.3,0.0,84.7,0.0,0.0,0.0,1.17949,0.0,46.0,1.17949,72.16347480279028,3878.7,204.0,193.0,40.835178,-73.927841
16972,40.0,26310.0,1976,1,100.0,126.0,5.0,0.0,84.7,0.0,0.0,0.0,1.52033,0.0,40.0,1.52033,72.16347480279028,3224.1,203.0,145.0,40.830615,-73.907262
16973,53.0,34024.0,2012,1,100.0,103.3,9.2,0.0,84.7,0.0,0.0,0.0,1.781234799999999,0.0,64.0,1.6733433999999994,72.16347480279028,4121.3,207.0,419.0,40.873592,-73.88106
16974,73.0,64355.0,2005,1,90.0,71.7,5.8,0.0,84.7,0.0,0.0,0.0,0.56535,0.0,31.0,0.4817,90.0,2781.6,208.0,295.0,40.88574,-73.907974
16983,3.0,35426.0,2017,1,100.0,112.1,13.5,0.0,84.7,0.0,0.0,0.0,1.66544,0.0,59.0,1.66544,72.16347480279028,1985.3,203.0,141.0,40.82398,-73.9131
16985,34.0,77810.0,1927,1,100.0,109.1,4.0,0.0,79.5,0.0,0.0,0.0,1.07955,0.0,84.0,1.07955,100.0,5942.8252124221,208.0,309.0,40.874862,-73.910845
16986,34.0,77810.0,1927,1,100.0,109.1,4.0,0.0,84.7,0.0,0.0,0.0,1.07955,0.0,84.0,1.07955,100.0,5942.8252124221,208.0,309.0,40.874862,-73.910845
16987,72.0,358905.81999999925,1973,1,100.0,73.3,6.3,0.0,84.7,0.0,0.0,0.0,0.94343,0.0,197.0,0.94343,100.0,31522.859999999906,205.0,379.0,40.849759,-73.900794
16988,5.0,201100.0,1973,1,100.0,86.8,13.5,0.0,84.7,0.0,0.0,0.0,0.83541,0.83541,0.0,0.0,100.0,19565.7,206.0,36501.0,40.846343,-73.884177
16989,100.0,222305.0,1972,1,100.0,21.5,1.8,0.0,84.7,0.0,0.0,0.0,1.0796,0.0,197.0,1.0796,100.0,5942.8252124221,206.0,36501.0,40.846454,-73.885438
16991,8.0,26095.0,1927,1,100.0,160.8,4.9,0.0,84.7,0.0,0.0,0.0,1.37958,0.0,36.0,1.37958,90.0,5942.8252124221,205.0,38301.0,40.857895,-73.898729
17028,42.0,53733.0,2015,1,100.0,89.9,10.6,0.0,84.7,0.0,0.0,0.0,1.71217,1.1003963999999997,0.0,0.0,72.16347480279028,2224.0,205.0,241.0,40.853952,-73.906026
17030,32.0,55000.0,1925,2,100.0,89.3,4.4,0.0,84.7,0.0,0.0,0.0,1.10909,0.0,0.0,0.0,72.16347480279028,6736.7,204.0,195.0,40.832618,-73.921927
17031,30.0,55000.0,1925,2,100.0,91.7,4.5,0.0,84.7,0.0,0.0,0.0,1.14546,0.0,0.0,0.0,72.16347480279028,6794.2,204.0,195.0,40.833211,-73.921576
17046,48.0,121796.0,2004,1,100.0,74.8,5.4,0.0,84.7,0.0,0.0,0.0,1.2,0.0,0.0,0.0,72.16347480279028,6668.9,208.0,279.0,40.884379,-73.895781
17077,3.0,27000.0,1930,1,100.0,137.0,4.6,0.0,84.7,0.0,0.0,0.0,1.03704,0.0,0.0,0.0,90.0,2538.9,210.0,164.0,40.833277,-73.82907658
17078,43.0,25412.0,1928,1,100.0,102.9,3.8,0.0,84.7,0.0,0.0,0.0,1.456,0.0,0.0,0.0,90.0,2182.8,210.0,26602.0,40.846131,-73.830591
17081,100.0,25292.0,1940,1,100.0,18.9,4.3,0.0,84.7,0.0,0.0,0.0,1.26522,0.0,32.0,1.26522,90.0,5942.8252124221,208.0,309.0,40.87745,-73.910498
17083,39.0,285350.0,1957,2,100.0,110.2,4.6,0.0,79.5,0.0,0.0,0.0,0.96022,0.96022,0.0,0.0,100.0,7979.1,208.0,279.0,40.882438,-73.895574
17108,56.0,55632.0,2016,1,100.0,73.9,6.1,0.0,84.7,0.0,0.0,0.0,1.02459,0.0,27.0,0.48533,30.0,3007.9,204.0,211.0,40.83994,-73.924196
17109,12.0,59880.0,2014,1,100.0,95.3,10.1,0.0,84.7,0.0,0.0,0.0,1.0354,0.0,27.0,0.4509,30.0,2122.2,204.0,21302.0,40.843998,-73.922008
17110,64.0,55218.0,1923,1,100.0,81.4,3.9,0.0,84.7,0.0,0.0,0.0,0.95983,0.0,53.0,0.95983,0.0,4519.3,208.0,26701.0,40.869648,-73.90203
17119,16.0,320700.0,1927,1,90.0,108.0,3.3,0.0,84.7,0.0,0.0,0.0,1.05706,0.0,71.0,0.22139,0.0,5942.8252124221,211.0,336.0,40.865552,-73.870416
17122,20.0,44871.0,1929,1,100.0,109.3,7.1,0.0,84.7,0.0,0.0,0.0,0.98059,0.0,44.0,0.98059,90.0,5942.8252124221,206.0,373.0,40.846906,-73.892869
17123,50.0,36000.0,1923,1,100.0,101.5,4.4,0.0,84.7,0.0,0.0,0.0,1.25,0.0,45.0,1.25,90.0,4610.3,204.0,17702.0,40.836594,-73.912129
17124,15.0,36085.0,1924,1,100.0,132.9,6.3,0.0,84.7,0.0,0.0,0.0,1.24706,0.0,45.0,1.24706,90.0,5324.0,204.0,17902.0,40.836777,-73.912046
17129,55.0,63388.0,1927,1,100.0,102.9,4.4,0.0,84.7,0.0,0.0,0.0,1.02543,0.0,65.0,1.02543,100.0,6843.9,212.0,378.0,40.879161,-73.868556
17134,53.0,314352.0,1929,1,90.0,86.5,4.1,0.0,84.7,0.0,0.0,0.0,1.26928,0.0,91.0,0.28948,0.0,28498.4,211.0,336.0,40.866831,-73.870449
17136,76.0,26835.0,1924,1,100.0,80.1,4.7,0.0,84.7,0.0,0.0,0.0,1.34153,0.0,36.0,1.34153,90.0,5231.1,205.0,241.0,40.852901,-73.906957
17137,61.0,29480.0,1916,1,100.0,99.4,4.3,0.0,84.7,0.0,0.0,0.0,0.78019,0.0,23.0,0.78019,90.0,1852.0,207.0,255.0,40.861422,-73.908637
17138,29.0,30075.0,1927,1,100.0,117.9,5.3,0.0,84.7,0.0,0.0,0.0,1.19701,0.0,36.0,1.19701,100.0,4374.0,207.0,431.0,40.882079,-73.879168
