,score,largest_property_use_type_gross_floor_area_ft,year_built,number_of_buildings,occupancy,site_eui_kbtu_ft,weather_normalized_site_electricity_intensity_kwh_ft,green_power_offsite_kwh,egrid_output_emissions_rate_kgco2e_mbtu,percent_of_electricity_that_is_green_power,multifamily_housing_total_number_of_residential_living_units_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_high_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_5_9_stories,multifamily_housing_number_of_residential_living_units_in_a_mid_rise_building_density_number_per_1_000_sq_ft,multifamily_housing_percent_that_can_be_cooled,multifamily_housing_percent_that_can_be_heated,water_use_all_water_sources_kgal,number_of_active_energy_meters_total,number_of_active_energy_meters_not_used_to_compute_metrics,number_of_active_it_meters,longitude,latitude,letters
12246,81.0,25340.0,1920,1,70,41.5,12.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,177.9,4,0,0,-74.002684,40.718441,B
12249,21.0,36777.0,1900,1,100,106.0,12.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,5134.3,7,0,0,-73.988383,40.74515,D
12322,89.0,36201.0,1971,1,90,49.2,4.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,0,0,-73.93749569,40.819265,A
12323,19.0,41301.0,1947,1,95,122.0,24.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.960989,40.760948,D
12330,48.0,29500.0,1920,1,100,82.3,11.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.997202,40.762388,D
12448,94.0,685125.0,1983,1,100,28.0,8.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.973252,40.761089,A
12450,55.0,481282.0,1972,1,100,120.1,16.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-74.005594,40.706452,D
12462,95.0,48532.0,1907,1,90,29.5,5.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.99344,40.738437,A
12464,70.0,312453.0,1925,1,100,77.5,11.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2764.1,6,0,0,-73.990245,40.748345,C
12471,40.0,38108.0,2005,1,100,108.0,22.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,775.7,3,0,0,-74.006221,40.739403,D
12472,73.0,281263.0,1931,1,100,99.3,13.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3766.4,10,0,0,-73.979868,40.751261,B
12476,66.0,90816.0,1927,1,100,84.7,15.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.975393,40.759404,C
12532,92.0,35500.0,1915,1,100,28.5,6.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,22666.0,4,0,0,-74.002233,40.717634,A
12558,96.0,45000.0,1915,1,100,20.5,6.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,268.2,4,0,0,-74.00325,40.717799,A
12645,74.0,151617.0,1928,1,90,66.2,11.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1667.8,4,0,0,-73.972288,40.752382,B
12687,92.0,240118.0,1917,1,100,37.0,5.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1779.7,5,0,0,-73.997132,40.725021,A
12689,55.0,65427.0,1900,1,100,72.0,12.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,242.8,8,0,0,-73.989427,40.740418,D
12769,21.0,34408.0,1915,1,100,121.7,16.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3105.7,10,0,0,-73.998297,40.716989,D
12771,87.0,27783.0,1915,1,100,32.9,7.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-74.00167,40.719635,A
12772,86.0,50421.0,1920,1,100,32.1,7.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.997991,40.713737,A
12784,77.0,21272.0,1910,1,100,63.4,6.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,9,0,0,-73.988726,40.741178,B
12799,88.0,25089.0,1900,1,100,39.4,7.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1569.9,5,0,0,-74.006304,40.741335,A
12923,43.0,48899.0,1920,1,100,91.9,13.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2699.2,7,0,0,-73.996815,40.716833,D
12933,20.0,36271.0,1900,1,100,89.7,23.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,303.0,10,0,0,-73.94882,40.80919,D
12962,67.0,34240.0,1926,1,100,45.4,12.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.93749569,40.819265,C
12983,44.0,79826.0,1925,1,100,105.1,13.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.981333,40.75001,D
12984,93.0,50643.0,1927,1,100,35.3,5.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,599.3,5,0,0,-73.989659,40.75468,A
13050,73.0,29730.0,1926,1,100,40.2,11.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.984885,40.747974,B
13066,22.0,32421.0,1920,1,100,96.1,20.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.938779,40.804056,D
13073,54.0,31785.0,1915,1,100,88.5,8.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,612.9,5,0,0,-74.004859,40.721054,D
13159,61.0,46278.0,1924,1,100,52.9,13.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1383.2,5,0,0,-73.983982,40.752289,C
13175,55.0,33940.0,1915,1,100,55.4,14.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,694.2,7,0,0,-74.004873,40.715894,D
13185,91.0,44712.0,1911,1,100,46.3,7.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,2,0,-73.99603,40.741058,A
13186,78.0,44712.0,1911,1,100,63.9,7.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,784.0,5,0,0,-73.99603,40.741058,B
13187,93.0,49200.0,1903,1,100,53.6,4.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1671.0,5,0,0,-73.992083,40.740915,A
13188,100.0,49200.0,1903,1,100,36.1,4.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,2,0,-73.992083,40.740915,A
13190,91.0,48000.0,1911,1,100,67.7,3.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,750.2,5,0,0,-73.989693,40.74487,A
13227,78.0,38600.0,1927,1,100,58.4,6.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,169.5,2,0,0,-73.99248,40.769875,B
13234,49.0,812719.0,2001,1,95,82.8,20.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,10732.3,4,0,0,-73.986713,40.756376,D
13236,100.0,716615.0,1930,1,100,180.3249999999999,27.14799999999996,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,35897.8350000002,3,0,0,-74.005184,40.72008,A
13310,72.0,49815.0,1924,1,100,68.3,13.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.968446,40.763171,B
13423,85.0,158805.0,1923,1,100,56.0,9.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.979965,40.75189,B
13633,88.0,42500.0,1930,1,100,44.7,7.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,475.0,4,0,0,-73.993586,40.718647,A
13657,79.0,594000.0,1970,1,100,90.3,14.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-74.004007,40.710353,B
13658,98.0,920386.9700000044,1913,1,100,34.0,1.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-74.004181,40.713001,A
13659,85.0,212500.0,1901,1,100,65.9,5.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-74.004635,40.713402,B
13660,84.0,99000.0,1898,1,25,60.5,10.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,795.4,3,0,0,-74.004895,40.714231,B
13661,71.0,59000.0,1911,1,100,60.5,4.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-74.000653,40.717157,B
13663,81.0,406109.0,1932,1,100,67.3,9.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-74.002673,40.715428,B
13664,79.0,472500.0,1928,1,100,70.5,9.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2394.5,2,0,0,-74.00189,40.715447,B
13670,93.0,242062.0,1898,1,100,47.4,10.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3756.0,2,0,0,-74.006089,40.714417,A
13781,75.0,363309.0,1927,1,100,69.9,12.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2494.8,5,0,0,-74.003586,40.713723,B
13782,54.0,97596.0,1950,1,100,117.9,12.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-74.010766,40.705079,D
13825,76.0,115000.0,1898,1,40,62.0,14.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-73.99116,40.733043,B
13900,65.0,42856.0,1912,1,100,22.3,6.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,8101.8,2,0,0,-73.940878,40.819265,C
13963,59.0,43000.0,1915,1,100,97.5,14.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,839.2,2,0,0,-73.953014,40.819265,C
13967,53.0,19875.3,1965,1,100,74.4,13.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,70.4,2,0,0,-73.979636,40.729202,D
13974,100.0,93441.0,1954,1,100,12.4,3.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.93749569,40.798371,A
13975,48.0,60733.0,2007,1,100,86.3,16.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,534.9,2,0,0,-73.93749569,40.819265,D
13976,96.0,349777.0,1909,1,100,37.1,6.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1829.7,2,0,0,-73.988713,40.735681,A
13977,70.0,164175.0,1938,1,100,98.9,5.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.945496,40.809488,C
13991,59.0,19875.3,1910,1,100,66.9,9.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,101.1,2,0,0,-73.961896,40.778765,C
14217,78.0,27559.0,1911,1,100,52.4,5.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,717.8,4,0,0,-73.989325,40.744717,B
14234,92.0,31500.0,1920,1,85,27.5,5.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,177.1,3,0,0,-73.990003,40.748241,A
14253,71.0,57853.0,1906,1,100,56.7,8.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,911.1,5,0,0,-73.984784,40.748542,B
14260,75.0,41809.0,1910,1,100,82.6,9.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.98948,40.744003,B
14328,99.0,46900.0,1898,1,100,16.0,4.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1054.0,5,0,0,-73.991436,40.742345,A
14474,94.0,108793.0,1910,1,100,36.8,6.8,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-74.006998,40.710844,A
14557,100.0,81527.0,1901,1,80,34.3,10.813295580110498,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,326.4,2,0,0,-73.990592,40.74111,A
14558,91.0,54800.0,1900,1,80,47.1,5.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,194.1,3,0,0,-73.99776,40.722581,A
14559,90.0,71959.0,1911,1,80,61.7,2.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-74.009865,40.711977,A
14616,70.0,158940.0,1913,1,100,66.3,10.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,15,0,0,-73.948756,40.8084,C
14624,66.0,80601.0,1912,1,100,69.7,10.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1296.4,3,0,0,-73.984585,40.749324,C
14625,76.0,43369.0,1920,1,100,68.2,3.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,699.4,5,0,0,-73.990537,40.747653,B
14629,88.0,129542.0,1920,1,100,49.5,7.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1287.4,4,0,0,-73.984806,40.748715,A
14631,53.0,62237.0,1924,1,100,74.8,11.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-73.976256,40.756962,D
14647,99.0,39000.0,1912,1,95,9.1,2.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4217.6,4,0,0,-73.99912,40.71904,A
14655,42.0,29940.0,1901,1,90,58.9,10.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2106.7,7,0,0,-73.995249,40.718625,D
14660,92.0,38000.0,1935,1,50,56.9,4.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,153.7,5,0,0,-74.000209,40.720017,A
14663,67.0,664076.0,1986,1,95,61.3,13.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,10,7,0,-73.969174,40.757989,C
14702,87.0,106239.0,2016,1,100,79.0,18.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,1,0,-74.007412,40.74105,A
14705,47.0,90585.0,1920,1,90,81.5,15.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,6,0,0,-74.003153,40.717914,D
14714,39.0,37000.0,1950,1,100,33.6,8.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.994832,40.747871,D
14740,91.0,39546.0,1900,1,90,40.7,4.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1051.7,7,0,0,-73.995681,40.726706,A
14741,92.0,45043.0,1911,1,100,42.2,4.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,133.9,5,0,0,-73.993223,40.744766,A
14742,73.0,51544.0,1914,1,100,63.0,7.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.991107,40.747088,B
14770,91.0,59488.0,1926,1,100,58.0,3.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,629.1,4,0,0,-73.989374,40.754559,A
14779,64.0,39749.0,1900,1,100,65.6,11.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.999123,40.723168,C
14787,8.0,57077.0,1910,1,100,178.0,27.14799999999996,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1243.0,18,7,0,-73.992379,40.738741,D
14805,98.0,34512.0,1910,1,100,20.3,4.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,193.7,13,0,0,-73.990909,40.716822,A
14836,79.0,272680.0,1906,1,100,67.3,10.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,2002.5,6,0,0,-73.992844,40.737051,B
14840,94.0,83250.0,1910,1,90,37.1,6.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,429.4,2,0,0,-74.006428,40.746202,A
14842,96.0,111330.0,1930,1,90,35.4,5.1,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,255.8,2,0,0,-74.006644,40.746295,A
14907,33.0,70587.0,1985,1,100,91.9,21.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,4,0,0,-73.975829,40.762042,D
14973,80.0,34300.0,1930,1,100,43.4,7.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.975117,40.763439,B
15028,81.0,104199.0,1927,1,100,77.1,6.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1300.1,2,0,0,-73.993893,40.749086,B
15029,74.0,232462.0,1987,1,80,53.7,10.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.97024,40.764613,B
15095,47.0,30928.0,1920,1,30,55.5,14.2,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,467.9,2,0,0,-73.995705,40.746608,D
15186,70.0,298601.0,1954,1,95,77.0,13.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,3473.3,4,0,0,-73.970638,40.761783,C
15221,18.0,35956.0,1900,1,95,129.7,12.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.990933,40.728155,D
15222,88.0,359326.0,1931,1,100,70.2,10.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,5,0,0,-73.973324,40.752328,A
15342,85.0,669173.9,1969,1,100,64.0,7.9,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,6161.5,4,1,0,-74.008681,40.704275,B
15348,44.0,38875.0,1910,1,100,77.0,14.0,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,7,0,0,-73.995956,40.718856,D
15408,79.0,491995.0,1927,1,100,60.3,11.3,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,6274.3,7,0,0,-73.987461,40.752328,B
15425,84.0,146416.0,1927,1,100,39.6,11.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,1089.9,4,0,0,-74.003674,40.749957,B
15426,86.0,218019.0,1910,1,100,97.4,0.6,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,671.8,3,0,0,-74.003855,40.750034,A
15523,77.0,710380.0,2002,1,100,44.6,11.4,0.0,79.5,0.0,0.4378,0.4378,0.0,0.0,95.71428571428571,100.0,9364.9,5,0,0,-73.982051,40.765298,B
15543,66.0,541568.0,1969,1,100,83.4,9.7,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,2,0,0,-74.008681,40.704275,C
15544,71.0,617578.0,1969,1,85,73.1,8.5,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-74.008681,40.704275,B
15550,96.0,28000.0,1922,1,100,18.8,5.4,0.0,79.5,0.0,0.6154217272727274,0.41315932727272736,1.7763636363636357,0.09410454545454545,95.71428571428571,100.0,4096.18123289184,3,0,0,-73.988097,40.7516,A
